SIN_CAU_AGT;SIN_CAU_LIB;TEC_COL
65908;streptococcus canis;0
65909;streptococcus cricetus;0
65911;streptococcus sobrinus;0
65912;streptococcus suis;0
65913;streptococcus thermophilus;0
65914;streptococcus uberis;0
65915;streptococcus vestibularis;0
65916;streptococcus zooepidemicus;0
7A00A;herpesvirus cuniculi;0
7A00B;herpesvirus de la pseudorage (herpesvirus porcin 1);0
7A00C;herpesvirus equin (virus de la rhinopneumonite equine);0
7A00D;virus de la rhinotracheite infectieuse bovine;0
7A00E;virus de la maladie de marek;0
7A00F;virus de la laryngotracheite infectieuse;0
7A00G;herpesvirus du pigeon;0
7A00H;virus de la peste du canard (herpesvirus);0
7A00J;herpesvirus canin;0
7A00K;herpesvirus felin (virus de la rhinotracheite feline);0
7A00L;cytomegalovirus humain;0
7A00M;cytomegalovirus de la souris;0
7A00N;cytomegalovirus du cochon d'inde (cytomegalovirus porcin 2);0
7A00P;virus de l'adenomatose pulmonaire du mouton;0
7A00Q;virus du catarrhe malin des bovins;0
7A00R;virus de la mastite ulcerative bovine;0
7A00S;virus associe au carcinome renal de la grenouille leopard;0
7A00T;virus associe au lymphosarcome du xenopus;0
7A00U;herpesvirus du serpent;0
7A00V;virus thymique de la souris;0
7A000;herpesvirides;0
7A001;virus de l'herpes simplex type 1;0
7A002;virus de l'herpes simplex type 2;0
7A003;virus de la varicelle;0
7A004;virus d'epsteinbarr;0
7A005;herpesvirus 6 (lymphotrope b humain);0
7A006;herpesvirus b du cercopitheque (herpesvirus simiae);0
7A007;herpesvirus t (herpesvirus tamarins);0
7A008;herpesvirus s (herpesvirus saimiri);0
7A009;herpesvirus des singes patas;0
7B000;orthomyxovirides;0
7B001;orthomyxovirus transmis par les tiques;0
7B002;virus thogoto;0
7B003;virus dhori;0
7B100;virus de l'influenza humain (virus de la grippe humaine);0
7B101;virus de l'influenza type a humain (virus de la grippe type;0
7B102;virus de l'influenza type b humain (virus de la grippe type;0
7B103;virus de l'influenza type c humain (virus de la grippe type;0
7B200;virus de l'influenza animaux (virus de la grippe animaux);0
7B201;virus de l'influenza type a c porcin (virus de la grippe typ;0
7B202;virus de l'influenza type a equin (virus de la grippe type a;0
7B203;virus de l'influenza type a aviaire (virus de la grippe type;0
7C000;papovavirides;0
7C100;papillomavirus;0
7C11Z;autre papillomavirus humain;0
7C110;papillomavirus humain;0
7C111;virus de la verrue vulgaire;0
7C120;papillomavirus animaux;0
7C121;papillomavirus du lapin;0
7C122;papillomavirus oral du lapin;0
7C123;papillomavirus oral canin;0
7C124;papillomavirus canin;0
7C125;papillomavirus bovin;0
7C126;papillomavirus equin;0
7C127;papillomavirus simien;0
7C128;papillomavirus ovin;0
7C129;papillomavirus caprin;0
7C200;polyomavirus;0
7C210;polyomavirus humain;0
7C211;virus bk;0
7C212;virus jc;0
7C220;polyomavirus animaux;0
7C221;polyomavirus vacuolant du lapin;0
7C222;polyomavirus vacuolant du singe (polyomavirus sv 40);0
7C223;polyomavirus de la souris;0
7D000;paramyxovirides;0
7D001;virus parainfluenza 1, 2, 3, 4a 4b;0
7D002;virus des oreillons;0
7D003;virus de la rougeole;0
7D004;virus respiratoire syncytial;0
7D005;virus de la maladie de newcastle;0
7D006;virus de la maladie de carre (maladie du jeune chien);0
7D007;virus de la peste bovine (rinderpest);0
7D008;virus de la pneumonie de la souris;0
7E00A;virus de la densonucleose;0
7E00B;virus de la panleucopenie feline;0
7E00C;virus de l'encephalopathie hemorragique;0
7E00D;virus de l'enterite du vison;0
7F000;picornavirides;0
7F10A;virus de la paralysie aigue de l'abeille;0
7F10B;virus de l'encephalomyocardite;0
7F100;enterovirus;0
7F101;virus polio 1 à 3;0
7F102;virus coxsackie type a1a22 a25a26;0
7F103;virus coxsackie b1b6;0
7F104;virus echo 19 1127 2934;0
7F105;enterovirus 68 71;0
7F106;virus de la conjonctivite aigue hemoragique (enterovirus 70c;0
7F107;enterovirus bovin;0
7F108;enterovirus porcin;0
7F109;virus de l'encephalomyelite murine;0
7F200;hepatovirus;0
7F201;virus de l'hepatite a hav;0
7F202;virus de l'encephalomyelite aviaire;0
7F300;rhinovirus;0
7F301;rhinovirus 1100 (1A, 1B, 2, 3, 4, 5-90);0
7F302;rhinovirus equin;0
7F303;rhinovirus bovin;0
7F304;rhinovirus felin;0
7F400;aphtovirus;0
7F401;virus de la fievre aphteuse;0
7G000;pox virides;0
7G10A;virus de la variole de l'elephant;0
7G10B;virus de la variole du cheval;0
7G100;orthopoxvirus;0
7G101;virus de la vaccine;0
7G102;virus de la variole;0
7G103;virus de la variole du singe (monkeypox);0
7G104;virus de la variole bovine (virus cowpox);0
7G105;virus de l'alastrim (virus de la variole blanche);0
7G106;virus de la variole du lapin;0
7G107;virus de la variole du buffle;0
7G108;virus de la variole du chameau;0
7G109;virus de l'ectromelie (souris);0
7G200;parapoxvirus;0
7G201;virus des nodules des trayeurs;0
7G202;virus orf (virus de l'ecthyma contagieux);0
7G203;virus de l'ecthyma contagieux du chamois;0
7G204;virus de la dermatite papuleuse bovine;0
7G300;molluscipoxvirus;0
7G301;virus du molluscum contagiosum;0
7G400;yatapoxvirus;0
7G401;virus yaba (virus de la tumeur du singe);0
7G402;virus tana;0
7G500;capripoxvirus;0
7G501;virus de la variole de la chevre;0
7G502;virus de la maladie de peau grumeleuse;0
7G503;virus de la variole du mouton (clavelee);0
7G600;avipoxvirus;0
7G601;virus de la variole du canari;0
7G602;virus de la variole du pigeon;0
7G603;virus de la variole du dindon;0
7G604;virus de la variole du moineau;0
7G605;virus de la variole de l'etourneau;0
7G606;virus de la variole des volailles;0
7G700;leporipoxvirus;0
7G701;virus de la myxomatose;0
7G702;virus de la fibromatose du lapin lievre ecureuil;0
7G703;virus de la myxomatose de californie;0
7G800;suipoxvirus;0
7G801;virus de la variole du porc;0
7G900;entomopoxvirus;0
7G901;virus de la variole des insectes;0
7H000;reovirides;0
7H100;reovirus;0
7H101;reovirus mammiferes;0
7H102;reovirus simien;0
7H103;reovirus canin;0
7H104;reovirus aviaire;0
7H200;rotavirus;0
7H210;rotavirus humains (virus de la gastroenterite nonbacterienne;0
7H220;rotavirus animaux;0
7H300;orbivirus;0
7H301;virus de la langue bleue (virus de la fievre catarrhale mali;0
7H302;virus changuinola;0
7H303;virus eubenangee;0
7H304;virus corriparta;0
7H305;virus de la maladie hemorragique epizootique du cerf de virg;0
7H306;virus de la maladie chevaline africaine (virus de la peste e;0
7H307;virus de la pancreatite infectieuse de la truite;0
7H308;virus du riz nain;0
7H309;virus de la tumeur a lesion en trefle;0
7H400;coltivirus;0
7H401;virus de la fievre a tiques du colorado;0
7H402;virus eyach;0
7H403;virus kemerovo;0
7J000;retrovirides;0
7J001;vih hiv (virus de l'immunodeficience humainevirus du sida);0
7J002;virus htlv 1;0
7J003;virus htlv 2;0
7J100;retrovirus aviaires;0
7J101;virus du sarcome des volailles;0
7J102;virus rav 16;0
7J103;virus rif 1;0
7J104;virus rif 2;0
7J105;virus rpl 12;0
7J106;virus de la leucose aviaire viscerale;0
7J107;virus de la leucose aviaire erythroblastique;0
7J108;virus de la leucose aviaire myeloblastique;0
7J109;virus de l'osteopetrose;0
7J200;retrovirus du singe;0
7J201;siv (virus de l'immunodeficience du singe);0
7J300;retrovirus du chat;0
7J301;virus de la leucemie feline;0
7J302;virus du sarcome felin;0
7J400;retrovirus de la souris;0
7J401;virus de la leucemie de la souris;0
7J402;virus de la tumeur mammaire de la souris;0
7J403;virus provoquant la formation de nodules;0
7J404;virus de la leucemie de gross;0
7J405;virus de la leucemie de friend;0
7J406;virus de la leucemie de graffi;0
7J407;virus de la leucemie de moloney;0
7J408;virus de la leucemie de rauscher;0
7J500;virus du sarcome de rous;0
7K00A;virus piry;0
7K00B;virus isfahan;0
7K00C;virus des flandres;0
7K00D;rhabdovirus b1;0
7K00E;virus kern canyon;0
7K00F;virus sigma de la drosophile;0
7K00G;virus de la septicemie de la truite;0
7K00H;virus printanier de la carpe;0
7K00J;virus egtved;0
7K00K;virus gomphrena;0
7K00L;virus de la jaunisse necrotique de la laitue;0
7K00M;virus de la jaunisse necrotique du brocoli;0
7K00N;virus du mais;0
7K00P;virus de l'aubergine tachetee naine;0
7K00Q;virus du plantain;0
7K00R;virus nain de la jaunisse de la pomme de terre;0
7K00S;virus de la jaunisse transitoire du riz;0
7K00T;virus de la mosaique du ble;0
7K00U;virus de la mosaique striee du ble;0
7K000;rhabdovirides;0
7K001;virus de la rage;0
7K002;virus de la stomatite vesiculeuse;0
7K003;virus hart park;0
7K004;virus mokola;0
7K005;virus de la chauvesouris du lagos (virus lagos bat);0
7K006;virus de la chauvesouris du mont elgon;0
7K007;virus duvenhage;0
7K008;virus chandipura;0
7K009;virus cocal;0
7L000;togavirides;0
7L10A;virus everglades;0
7L10B;virus mucambo;0
7L10C;virus ndumu;0
7L10D;virus de la foret semliki;0
7L10E;virus tomate;0
7L10F;virus aura;0
7L10G;virus getah;0
7L10H;virus middleburg;0
7L10J;virus pixuna;0
7L10K;virus una;0
7L10L;virus whataroa;0
7L100;alphavirus;0
7L101;virus chikungunya;0
7L102;virus onyongnyong;0
7L103;virus mayaro;0
7L104;virus de l'encephalite equine est americaine;0
7L105;virus de l'encephalite equine ouest americaine;0
7L106;virus de l'encephalite equine venezuelienne;0
7L107;virus de la riviere ross;0
7L108;virus sindbis;0
7L109;virus bebaru;0
7L200;rubivirus;0
7L201;virus de la rubeole;0
7M00A;virus de la leucoencephalopathie;0
7M00B;virus mm;0
7M00C;virus du molluscum sebaceum;0
7M00D;virus oriboca;0
7M00E;virus de la fievre de quaranfil;0
7M00F;virus rio bravo;0
7M00G;virus germistron;0
7M00H;virus wyeomyia;0
7M00J;virus guaroa;0
7M00K;virus batai;0
7M00L;virus catu;0
7M00M;virus de la roseole infantile;0
7M00N;virus uruma;0
7M00P;virus de la maladie du vison aleoutien;0
7M00Q;virus ilesha;0
7M00R;virus manzanilla;0
7M000;virus non classes;0
7M001;virus nodamura;0
7M002;virus de l'hepatite e;0
7M003;autre virus de l'hepatite (sauf a b c d e);0
7M004;virus apeu;0
7M005;virus de la meningoencephalite diphasique;0
7M006;virus de la fievre de lait diphasique;0
7M007;virus marituba;0
7M008;virus de l'erytheme infectieux;0
7M009;virus itaqui;0
7N000;agents non classiques (prionsagents non conventionnels);0
7N001;agent kuru;0
7N002;agent creutzfeldtjakob;0
7N003;agent de l'encephalopathie bovine spongiforme agent ebs vach;0
7N004;agent de la tremblante du mouton;0
7N005;agent du syndrome de gertsmannstrausslerscheinker;0
7N006;agent de l'insomnie fatale familiale agent iff;0
70000;virus;0
70001;virus des bacteries (virus phages);0
70002;virus des plantes;0
70003;virus oncogenes;0
70004;virus lents;0
70005;virus des insectes;0
7100A;adenovirus murins;0
7100B;adenovirus ovins;0
7100C;adenovirus porcin;0
7100D;adenovirus simiens;0
7100E;adenovirus equins;0
7100Z;autre adenovirus;0
71000;adenovirides;0
71001;adenovirus humain type a 12 18 31;0
71002;adenovirus humain type b 3 7 11 14 16 21 34 35;0
71003;adenovirus humain type c 1 2 5 6;0
71004;adenovirus humain type d 810 13 15 17 19 20 2230 32 33 3639;0
71005;adenovirus humain type e 4;0
71006;adenovirus humain type f 40 41;0
71007;adenovirus aviaire;0
71008;adenovirus bovin;0
71009;adenovirus canin (adenovirus toronto a 26/61);0
7200A;virus pichinde;0
7200B;virus pistillo;0
7200C;virus tacaribe (virus mopeia);0
7200D;virus tamiani;0
72000;arenavirides;0
72001;virus de la choriomeningite lymphocytaire;0
72002;virus amapari;0
72003;virus guanarito;0
72004;virus junin (virus de la fievre hemorragique argentine);0
72005;virus lassa;0
72006;virus latino;0
72007;virus machupo;0
72008;virus mozambique;0
72009;virus parana;0
73000;astrovirides;0
73001;astrovirus humain;0
73002;astrovirus ovin;0
73003;astrovirus du veau;0
74000;bunyavirides;0
74100;bunyavirus;0
74101;virus bunyamwera;0
74102;virus oropouche;0
74103;virus lacrosse;0
74104;virus bwamba;0
74105;virus de l'encephalite de la californie;0
74106;virus guama;0
74107;virus tahyna;0
7420Z;autre hantavirus;0
74200;hantavirus;0
74201;hantaan;0
74202;virus belgrade;0
74203;virus puumala;0
74204;virus seoul;0
74205;virus prospect hill;0
74206;virus muerto canyon;0
74300;nairovirus;0
74301;virus de la fievre hemorragique de crimee (virus de la fievr;0
74302;virus hazara;0
74303;virus de la maladie des moutons de nairobi;0
74400;phlebovirus;0
74401;virus de la fievre de la vallee du rift;0
74402;virus de la fievre a phlebotomes;0
74403;virus toscana;0
75000;calicivirides;0
75001;virus de l'exantheme vesiculeux du cochon;0
75002;calicivirus felin;0
75003;virus norwalk;0
75004;virus san miguel;0
76000;coronavirides;0
7610Z;autre coronavirus;0
76100;coronavirus;0
76101;coronavirus respiratoire humain;0
76102;coronavirus intestinal humain;0
76103;virus de la bronchite infectieuse aviaire;0
76104;virus de l'hepatite murine (virus de l'hepatite de la souris;0
76105;coronavirus intestinal du porc;0
76106;agent de la gastroenterite transmissible du porc;0
76200;torovirus;0
77000;filovirides;0
77001;virus ebola;0
77002;virus ebola s;0
77003;virus ebola z;0
77004;virus ebola reston;0
77005;virus marburg;0
7800A;virus de la fievre hemorragique de omsk;0
7800B;virus de l'encephalite a tiques d'europe centrale;0
7800C;virus de loopingill;0
7800D;virus powassan;0
7800E;virus de l'encephalite vernoestivale;0
7800F;virus de la dengue type 14;0
7800G;virus wesselsbron;0
7800H;virus ntaya;0
7800J;virus ouganda s;0
7800K;virus de l'hepatite c hcv vhc;0
7800L;virus absettarov;0
7800M;virus hanzalova;0
7800N;virus hypr;0
7800P;virus kumlinge;0
7800Q;virus apoi;0
7800R;virus banzi;0
7800S;virus de la chauvesouris de bukalasa;0
7800T;virus bussuquara;0
7800U;virus cowbone ridge;0
7800V;virus de la chauvesouris de dakar;0
7800W;virus langat;0
7800X;virus edgehill;0
78000;flavivirides;0
78001;virus de la fievre jaune;0
78002;virus west nile;0
78003;virus de l'encephalite americaine de saintlouis;0
78004;virus de l'encephalite japonaise;0
78005;virus de l'encephalite de la vallee de murray australie;0
78006;virus kunjin;0
78007;virus rocio;0
78009;virus de la foret de kyasanur;0
7801A;virus salivaire de la chauvesouris americaine;0
7801B;virus usutu;0
7801C;virus zika;0
78011;virus salivaire de la chauve souris d'entebbe;0
78012;virus ilheus;0
78013;virus de la meningoencephalite du dindon d'israel;0
78014;virus kokobera;0
78015;virus de la leucoencephalite myotique du montana;0
78016;virus modoc;0
78017;virus negishi;0
78018;virus spondweni;0
78019;virus stratford;0
79000;hepadnavirides;0
79001;virus de l'hepatite b hbv vhb;0
79002;virus de l'hepatite d;0
79003;virus de l'hepatite du canard;0
80000;vegetaux et substances d'origine vegetale;0
81000;vegetaux;0
81100;arbres feuilles fleurs et tiges;0
81101;bouleau;0
81102;aune;0
81103;orme;0
81104;noisetier;0
81105;laurier noble dont lactones sesquiterpeniques   T65;0
81106;sussurea dont lactones sesquiterpeniques   T65;0
81107;frullania dont lactones sesquiterpenique   T65s;0
81108;tulipier dont lactones sesquiterpeniques   T65;0
81200;graminees cereales feuilles fleurs et tiges;0
81201;fetuque;0
81202;avoine;0
81203;herbe a chat thimote;0
813A0;famille diverse;0
813A1;diffenbacchia;0
813A2;freesia;0
813A3;toxichodendron;0
813A4;philodendron;0
813A5;geranium pelargonium;0
81300;fleurs et plantes vertes feuilles fleurs et tiges;0
8131A;gerbera;0
81310;composees asteracees;0
81311;chrysantheme dont lactones sesquiterpeniques   T65;0
81312;artichaut dont lactones sesquiterpeniques   T65;0
81313;arnica dont lactones sesquiterpeniques   T65;0
81314;camomille dont lactones sesquiterpeniques   T65;0
81315;armoise dont lactones sesquiterpeniques   T65;0
81316;dahlia dont lactones sesquiterpeniques   T65;0
81317;absinthe artemise;0
81318;souci paquerette;0
81319;senecon;0
81320;liliacees;0
81321;tulipe   T65;0
81322;narcisse;0
81323;jacinthe;0
81324;asperge;0
81330;renonculacees;0
81340;ombelliferes;0
81341;heracleum;0
81342;carrotte sauvage;0
81343;celeri;0
81350;papaveracees;0
81351;pavot;0
81360;euphorbiacees;0
81370;alliacees   T65;0
81371;ail;0
81372;oignon;0
81380;solanacees;0
81381;tabac;0
81382;tomate;0
81390;primulacees;0
81391;primevere;0
81400;fougere;0
81500;herbacees;0
81501;gypsophile (gypsophila paniculata)   T66A;0
82000;produits d'origine vegetale;0
82100;pollens  T66A;0
82200;spores;0
82201;lycopode  T66A;0
8230A;huile de chenopode;0
8230B;huile de pin;0
8230C;huile de ricin  T66A;0
8230D;terebene terebenthine   T65;0
8230E;pinene;0
8230F;chlorure de bornyle;0
8230G;camphene;0
8230H;limonene;0
8230J;terpene;0
8230K;huile d'ambrette  T66A;0
82300;huiles essentielles;0
82301;huile de cedre;0
82302;huile de citronnelle;0
82303;huile de poivre;0
82304;huile de muscade;0
82305;huile d'heliotrope;0
82306;huile de cannelle;0
82307;huile de casse;0
82308;huile d'amande amere;0
82309;huile de sassafras;0
82400;huiles vegetales alcooliques;0
82401;geraniol;0
82402;borneol;0
82403;terpineol;0
82404;strobane;0
82405;urushiol laque de chine   T65;0
82500;huiles phenoliques cetoniques ou aldehydiques vegetales;0
82501;vanilline;0
82502;huile cetonique vegetale;0
82503;huile phenolique vegetale;0
82504;carvacrol;0
82505;safrole;0
82506;gaiacol;0
82600;poison vegetal;0
8261A;jervine;0
8261B;lupinine;0
8261C;muscarine;0
8261D;pelletierine;0
8261E;solanine;0
8261F;yohimbine;0
82610;alcaloide vegetal;0
82611;aconitine;0
82612;arecoline;0
82613;berberine;0
82614;hydrastine;0
82615;brucine;0
82616;cevadine;0
82617;coniine;0
82618;cytisine;0
82619;duboisine;0
82620;amine toxique vegetale;0
82630;poison de champignon veneneux;0
82640;toxalbumine vegetale;0
82641;ricine;0
82642;abrine;0
82643;crotine;0
82644;curcine;0
82645;hypoglycine;0
82646;proteine lathyrique;0
8265A;rhus toxicodendron;0
8265B;sumac veneneux;0
8265C;toxine du rhus;0
82650;toxine de phenanthrene vegetal;0
82651;cymarine;0
82652;scillarene;0
82653;scilliroside;0
82654;convallamarine;0
82655;convallarine;0
82656;oleandrine;0
82657;helleborine;0
82658;adonidine;0
82659;hypericine;0
8270A;rotenone;0
82700;insecticides vegetaux;0
82701;ryania;0
82702;sabadilline;0
82703;nicotine;0
82704;anabasine;0
82705;nornicotine;0
82706;eudermol;0
82707;dihydrorotenone;0
82708;pyrethrine;0
82709;allethrine;0
8280A;harmine;0
8280B;harmalol;0
8280C;caapi;0
8280D;latex d'hevea;0
8280E;henne  T66A;0
8280F;baume du perou   T65;0
8280G;colophane;0
8280H;gomme arabique  T66A;0
8280J;gomme adraganthe  T66A;0
8280K;gomme psyllium  T66A;0
8280L;gomme karaya  T66A;0
8280M;proteine de latex;0
82800;produits vegetaux divers;0
82801;feve fava;0
82802;cocillana;0
82803;gommegute;0
82804;gelsemine;0
82805;capsicum;0
82806;urginine;0
82807;noix vomique;0
82808;harmel;0
82809;harmaline;0
83000;algues;0
83100;chlorella;0
83200;prototheca;0
83201;prototheca segbwema;0
83202;prototheca wickerhamii;0
83203;prototheca zopfi;0
83204;prototheca stagnora;0
84000;lichens et mousses;0
90000;especes animaux et substances d'origine animale;0
91000;arthropodes  T66B  T66A;0
91100;diplopodes  T66B  T66A;0
91200;chilopodes  T66B  T66A;0
91300;insectes  T66B  T66A;0
9131X;larves de coleopteres  T66B  T66A;0
91310;coleopteres  T66B  T66A;0
9132X;larves de lepidopteres chenilles  T66B  T66A;0
91320;lepidopteres papillons  T66B  T66A;0
91321;papillons de nuit  T66B  T66A;0
91322;mites  T66B  T66A;0
9133X;larves d'hymenopteres  T66B  T66A;0
91330;hymenopteres  T66B  T66A;0
91331;bourdon  T66B  T66A;0
91332;abeille  T66B  T66A;0
91333;frelon  T66B  T66A;0
91334;guepe  T66B  T66A;0
91335;fourmi  T66B  T66A;0
9134A;tabanidae  T66B  T66A;0
9134B;simuliidae  T66B  T66A;0
9134C;ceratopogonidae  T66B  T66A;0
9134D;psychodidae  T66B  T66A;0
9134E;sarcophaga  T66B  T66A;0
