BIO_PRS_IDE;BIO_INF_LIB;BIO_CRE_DAT;BIO_SUP_DAT;BIO_ARB_CHA;BIO_ARB_SC1;BIO_ARB_SC2;BIO_ARB_SC3;BIO_ARB_SC4;BIO_ARB_BAS;BIO_PHY_GRP;BIO_GRP_LIB;BIO_HIS_DTD;BIO_HIS_DTF;BIO_ENP_TOP;BIO_TUX_TOP;BIO_MAX_EXE;BIO_SPE_REG;BIO_MAX_REG;BIO_MED_REF;BIO_RES_TOP;BIO_BIO_INV;BIO_SNG_TOP;BIO_TAR_NAT;BIO_TAR_COF
4358;TRICHINOSE : SD DE DEPISTAGE;01JAN1996:00:00:00;;19;0;0;0;0;91.000000;90;AUTRES (tous les autres codes);09MAY2019:00:00:00;;;;1;;0;;;;1;B;40.00
4359;TRICHINELLOSE: SD DE CONFIRMATION PAR IE;01JAN1996:00:00:00;;19;0;0;0;0;92.000000;90;AUTRES (tous les autres codes);09MAY2019:00:00:00;;;;1;;0;;;1;1;B;120.00
4360;TRYPANOSOMIASE : MAL. SOMMEIL : SD DE DEPISTAGE;01JAN1996:00:00:00;;7;5;0;0;0;39.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;40.00
4361;TRYPANOSOMIASE : MAL. CHAGAS : SD DE DEPISTAGE;01JAN1996:00:00:00;;7;5;0;0;0;41.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;40.00
4362;INFECTION PARASITAIRE NON NOMMEMENT INSCRITE A LA NABM : SERODIAGNOSTIC (SD);01JAN1996:00:00:00;;7;5;0;0;0;43.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;0;;0;;;;1;B;40.00
4363;PNEUMOCYSTIS JIROVECII :RECHERCHE;19APR2019:00:00:00;;19;0;0;0;0;59.000000;90;AUTRES (tous les autres codes);09MAY2019:00:00:00;;;;1;;0;;;;;B;130.00
4500;HEPATITE B (VHB): DEPISTAGE ET/OU DIAGNOSTIC;21JAN2019:00:00:00;;19;0;0;0;0;38.000000;19;HEPATITES VIRALES;05JAN2022:00:00:00;;;;1;3;3;;;;1;B;145.00
4501;HEPATITE B (VHB): DEPISTAGE ET/OU DIAGNOSTIC IGM ANTI HBC;21JAN2019:00:00:00;;19;0;0;0;0;42.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;3;3;;;;1;B;60.00
4502;HEPATITE E (VHE) : SD INFECTIION RECENTE IGM ANTI VHE.;21JAN2019:00:00:00;;19;0;0;0;0;54.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;;0;;;;1;B;60.00
4503;HEPATITE E (VHE) : DETECTION QUANTIFICATION DE L'ARN VIRAL;21JAN2019:00:00:00;;19;0;0;0;0;55.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;;0;1;;;;B;200.00
4504;ENTEROVIRUS - RECHERCHE PAR AMPLIFICATION GENIQUE DANS LE LCS;26JUN2017:00:00:00;;19;0;0;0;0;27.000000;90;AUTRES (tous les autres codes);13JUL2017:00:00:00;;;;1;;0;1;;;;B;150.00
4505;INFECTION A CMV : DETECTION-QUANTIFICATION DU GENOME DU CYTOMEGALOVIRUS PAR AMPL;18JAN2019:00:00:00;;19;0;0;0;0;39.000000;21;INFECTIONS A CMV;01FEB2019:00:00:00;;;;2;;0;1;;;;B;150.00
4506;HERPES SIMPLEX (VHS) : DETECTION DU GENOME ET TYPAGE DE L'HERPES SIMPLEX 1 ET 2;18JAN2019:00:00:00;;19;0;0;0;0;32.000000;90;AUTRES (tous les autres codes);01FEB2019:00:00:00;;;;2;;0;1;;;;B;100.00
4507;VARICELLE-ZONA : RECHERCHE DIRECTE DE VZV PAR AMPLIFICATION GENIQUE;18JAN2019:00:00:00;;19;0;0;0;0;35.000000;90;AUTRES (tous les autres codes);01FEB2019:00:00:00;;;;1;;0;1;;;;B;100.00
4508;TOXOPLASMOSE : DETECTION D'ADN TOXOPLASMIQUE (AMPLIFICATION GENIQUE;18JAN2019:00:00:00;;19;0;0;0;0;69.000000;23;TOXOPLASMOSE;01FEB2019:00:00:00;;;;2;;0;1;;;;B;150.00
4509;PAPILLOMAVIRUS HUMAINS A HAUTS RISQUES (HPV) GENOME VIRAL - DEPISTAGE ORGANISE;25MAR2020:00:00:00;;19;0;0;0;0;94.000000;90;AUTRES (tous les autres codes);01APR2020:00:00:00;;;1;1;;0;1;;;;B;100.00
4710;HEPATITE B (VHB):SD INFECTION RECENTE:AG HBS+AC ANTI-HBC IGM PAR EIA;30JUL1997:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;90.000000;19;HEPATITES VIRALES;01APR2017:00:00:00;01FEB2019:00:00:00;;;1;;0;1;;1;1;B;100.00
4711;HEPATITE B (VHB): SUIVI D'UNE HEPATITE B CHRONIQUE;30JUL1997:00:00:00;;19;0;0;0;0;44.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;3;3;;;;1;B;150.00
4712;HEPATITE B (VHB): CONTROLE DE GUERISON;30JUL1997:00:00:00;;19;0;0;0;0;45.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;3;3;;;;1;B;100.00
4713;HEPATITE B (VHB):SD CONTROLE AVANT VACCINATION:AC ANTI HBS+AC ANTI HBC EIA;30JUL1997:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;91.000000;19;HEPATITES VIRALES;01APR2017:00:00:00;01FEB2019:00:00:00;;;1;;0;1;;1;1;B;100.00
4714;HEPATITE B (VHB): STATUT IMMUNITAIRE DANS LE CADRE D'UNE VACCINATION.;30JUL1997:00:00:00;;19;0;0;0;0;46.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;3;3;;;;1;B;50.00
4715;HEPATITE B (VHB): SURVEILLANCE DE LA GROSSESSE;30JUL1997:00:00:00;;19;0;0;0;0;43.000000;19;HEPATITES VIRALES;05JAN2022:00:00:00;;;;1;3;3;1;;;1;B;48.00
4716;INFECTION A HTLV (I ET II) : SD DE DEPISTAGE PAR AGGLUTINATION;30JUL1997:00:00:00;;7;6;0;0;0;52.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;1;;0;;;;1;B;40.00
4717;RUBEOLE : SD D'UNE IMMUNITE POST-VACCINALE PAR AGGLUTINATION;30JUL1997:00:00:00;;7;6;0;0;0;64.000000;20;RUBEOLE;12OCT1997:00:00:00;;;;1;;0;1;;;1;B;20.00
4718;LEPTOSPIRA - RECHERCHE IGM (A PARTIR DE J7);25AUG2014:00:00:00;;19;0;0;0;0;10.000000;90;AUTRES (tous les autres codes);04SEP2014:00:00:00;;;;1;;0;1;;;1;B;40.00
4719;RECHERCHE D'IGG ET D'IGM OU D'IG TOTAUX PAR TESTS AUTOMATISABLES DE TYPE ELISA;20MAY2020:00:00:00;;7;6;0;0;0;65.000000;90;AUTRES (tous les autres codes);28MAY2020:00:00:00;;;1;0;;0;;;;1;B;45.00
4720;RECHERCHE D'IGG PAR TESTS AUTOMATISABLES DE TYPE ELISA;20MAY2020:00:00:00;;7;6;0;0;0;66.000000;90;AUTRES (tous les autres codes);28MAY2020:00:00:00;;;1;0;;0;;;;1;B;45.00
4721;RECHERCHE D'IGG ET D'IGM OU D'IG TOTAUX TESTS SERO. PAR IMMUNOCHROMATOGRAPHIE;20MAY2020:00:00:00;;7;6;0;0;0;67.000000;90;AUTRES (tous les autres codes);28MAY2020:00:00:00;;;1;0;;0;;;;1;B;35.00
4722;RECHERCHE D'IGG PAR TESTS SEROLOGIQUES PAR IMMUNOCHROMATOGRAPHIE;20MAY2020:00:00:00;;7;6;0;0;0;68.000000;90;AUTRES (tous les autres codes);28MAY2020:00:00:00;;;1;0;;0;;;;1;B;35.00
5201;EX MICROBIO URINES (ECBU);30JUL1997:00:00:00;;6;1;0;0;0;1.000000;17;MICROBIOLOGIE COURANTE;01APR2019:00:00:00;;;;1;;0;;;;;B;60.00
5202;EX MICROBIO SECRETIONS, ULCERATIONS, EXSUDATS (ANO) GENITAUX FEMME (PV);30JUL1997:00:00:00;;6;1;0;0;0;2.000000;17;MICROBIOLOGIE COURANTE;29JUN2018:00:00:00;;;;1;;0;;;1;;B;140.00
5203;EX MICROBIO SECRETIONS, ULCERATIONS, EXSUDATS (ANO) GENITAUX HOMME (P-URETHRAL),;30JUL1997:00:00:00;;6;1;0;0;0;3.000000;17;MICROBIOLOGIE COURANTE;29JUN2018:00:00:00;;;;1;;0;;;;;B;120.00
5204;EX MICROBIO PRODUIT ORIGINE PELVIENNE OBTENU PAR COELIOSCOPIE;30JUL1997:00:00:00;;6;1;0;0;0;4.000000;90;AUTRES (tous les autres codes);21SEP2019:00:00:00;;;;1;;0;;;;;B;220.00
5205;EX MICROBIO DU SPERME;30JUL1997:00:00:00;;6;1;0;0;0;5.000000;17;MICROBIOLOGIE COURANTE;29JUN2018:00:00:00;;;;1;;0;;;;;B;90.00
5207;EX MICROBIO MATIERES FECALES ET/OU PRELEVEMENT RECTAL;30JUL1997:00:00:00;;6;1;0;0;0;6.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;1;;0;;;;;B;180.00
5209;EX MICROBIO DE LA SPHERE ORO-RHINO-PHARYNGEE;30JUL1997:00:00:00;;6;1;0;0;0;7.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;1;;0;;;;;B;100.00
5210;EX MICROBIO SECRETIONS BRONCHO-PULMONAIRES ET EXPECTORATIONS;30JUL1997:00:00:00;;6;1;0;0;0;8.000000;17;MICROBIOLOGIE COURANTE;31JAN2012:00:00:00;;;;1;;0;;;;;B;150.00
5213;EX MICROBIO P. OCULAIRE: CONJONCTIVITE BACTERIENNE;30JUL1997:00:00:00;;6;1;0;0;0;11.000000;90;AUTRES (tous les autres codes);29JUN2018:00:00:00;;;;1;;0;;;;;B;100.00
5214;EX MICROBIO PEAU, PHANERES;30JUL1997:00:00:00;;6;1;0;0;0;14.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;0;;0;;;;;B;110.00
5215;EX MICROBIO PLAIE, ECOULEMENT PURULENT, TISSU;30JUL1997:00:00:00;;6;1;0;0;0;15.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;0;;0;;;;;B;120.00
5216;EX MICROBIO PREL DIVERS : CATHET, CHAMBR IMPLANT, PROTHESE, VALVES;30JUL1997:00:00:00;;6;1;0;0;0;17.000000;17;MICROBIOLOGIE COURANTE;01DEC1998:00:00:00;;;;0;;0;;;;;B;150.00
5218;EX MICROBIO P. OCULAIRE (CORNEES, LENTILLES...) ACANTHAMOEBA;30JUL1997:00:00:00;;6;1;0;0;0;13.000000;90;AUTRES (tous les autres codes);12JUL1999:00:00:00;;;;1;;0;;;;;B;150.00
5219;EX MICROBIO HEMOCULTURE QUALITATIVE;01JUL1999:00:00:00;;6;1;0;0;0;22.000000;17;MICROBIOLOGIE COURANTE;31JAN2012:00:00:00;;;;0;;0;;;;1;B;80.00
5221;EX MICROBIO HEMOCULTURE QUANTITATIVE;30JUL1997:00:00:00;;6;1;0;0;0;23.000000;17;MICROBIOLOGIE COURANTE;29APR2007:00:00:00;;;;0;;0;;;;1;B;120.00
5222;EX MICROBIO PREL DIVERS : MECHES (PAR SITE), REDON (PAR SITE), STERILET;30JUL1997:00:00:00;;6;1;0;0;0;18.000000;17;MICROBIOLOGIE COURANTE;01DEC1998:00:00:00;;;;0;;0;;;;;B;120.00
5223;EX MICROBIO PLACENTA, LOOCHIES;30JUL1997:00:00:00;;6;1;0;0;0;19.000000;90;AUTRES (tous les autres codes);12JUL1999:00:00:00;;;;1;;0;;;;;B;100.00
5224;EX MICROBIO PUS (COLLECTION FERMEE);30JUL1997:00:00:00;;6;1;0;0;0;16.000000;17;MICROBIOLOGIE COURANTE;01APR2019:00:00:00;;;;0;;0;;;;;B;195.00
5225;EX MICROBIO PREL PLURI-ORIFICIELS NOUVEAU-NE;30JUL1997:00:00:00;;6;1;0;0;0;20.000000;17;MICROBIOLOGIE COURANTE;31JAN2012:00:00:00;;;;1;;0;;;;;B;150.00
5226;EX MICROBIO P.OCULAIRE PAR OPHTALMO :LESIONS ULCEREUSES;30JUL1997:00:00:00;;6;1;0;0;0;12.000000;90;AUTRES (tous les autres codes);12JUL1999:00:00:00;;;;2;;0;;;;;B;100.00
5229;INFECTION NOSOCOMIALE : COTATION SUPPLEMENTAIRE;30JUL1997:00:00:00;;6;1;0;0;0;21.000000;90;AUTRES (tous les autres codes);21SEP2019:00:00:00;;;;1;;0;;;1;;B;10.00
5230;EX MICROBIO PROD ASPIRATION BRONCHIQUE, BBP ET LBA;01JUL1999:00:00:00;;6;1;0;0;0;9.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;2;;0;;;;;B;200.00
5231;EX MICROBIO DE LIQ DE PONCTION (LCR, ARTICULATION, PERITOINE, ...);01JUL1999:00:00:00;;6;1;0;0;0;10.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;0;;0;;;;;B;200.00
5233;HELICOBACTER PYLORI : RECUEIL DES DEUX ECHANTILLONS D'AIR EXPIRE;16JAN2002:00:00:00;;6;3;0;0;0;6.000000;90;AUTRES (tous les autres codes);01MAR2002:00:00:00;;;;1;;0;1;;;;B;20.00
5234;HELICOBACTER PYLORI : ANALYSE DES DEUX ECHANTILLONS D'AIR EXPIRE;16JAN2002:00:00:00;;6;3;0;0;0;7.000000;90;AUTRES (tous les autres codes);11FEB2011:00:00:00;;;;1;;0;1;;;;B;45.00
5235;LEGIONELLA PNEUMOPHILA:RECH. ANTIGENE SOLUBLE UR PAR EIA;25JAN2000:00:00:00;;6;3;0;0;0;8.000000;90;AUTRES (tous les autres codes);19JAN2010:00:00:00;;;;1;;0;;;;;B;90.00
5249;SEROTYPAGE D'UNE ESPECE BACTERIENNE;30JUL1997:00:00:00;;6;3;0;0;0;5.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;1;;B;40.00
5253;MYCOPLASMES : CULTURES SUR MILIEUX SPECIAUX,NUMERATION,CARACTERISATION;30JUL1997:00:00:00;;6;3;0;0;0;22.000000;17;MICROBIOLOGIE COURANTE;29JUN2018:00:00:00;;;;1;;0;;;;;B;40.00
5254;CHLAMYDIA : RECH DIRECTE ISOLEE ET EXCLUSIVE PAR METHODE IMMUNOLOGIQUE;30JUL1997:00:00:00;04NOV2011:00:00:00;6;3;0;0;0;24.000000;26;INFECTIONS A CHLAMYDIA;12OCT1997:00:00:00;04NOV2011:00:00:00;;;1;;0;;;;;B;30.00
5255;CHLAMYDIA : RECHERCHE PAR CULTURE;30JUL1997:00:00:00;04NOV2011:00:00:00;6;3;0;0;0;25.000000;26;INFECTIONS A CHLAMYDIA;12OCT1997:00:00:00;04NOV2011:00:00:00;;;1;;0;;1;;;B;90.00
5256;GENOME : CHLAMYDIA : HYBRID MOLEC SANS AMPLI GENIQUE (ENDOCOL, URETRE, ...);30JUL1997:00:00:00;04NOV2011:00:00:00;16;1;0;0;0;3.000000;26;INFECTIONS A CHLAMYDIA;12OCT1997:00:00:00;04NOV2011:00:00:00;;;1;;0;;;1;;B;60.00
5257;INFECTIONS A CHLAMYDIA TRACHOMATIS : RECHERCHE D'ADN     OU D'ARN DE CHLAMYDIA TRACHOMATIS PAR AMPLI;30JUL1997:00:00:00;29JUN2018:00:00:00;19;0;0;0;0;2.000000;26;INFECTIONS A CHLAMYDIA;04NOV2011:00:00:00;29JUN2018:00:00:00;;;1;;0;1;;1;;B;85.00
5258;RECHERCHE BORDETELLA PERTUSSIS ET BORDETELLA PARAPERTUSSIS PAR AMPLIFICATION GEN;22OCT2010:00:00:00;;19;0;0;0;0;3.000000;90;AUTRES (tous les autres codes);15MAR2011:00:00:00;;;;1;;0;1;;1;;B;140.00
5259;VIRUS DU CHIKUNGUNYA - DETECTION ARN (ENTRE J0 ET J7);25AUG2014:00:00:00;;19;0;0;0;0;11.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;180.00
5260;VIRUS DENGUE - DETECTION ARN (JUSQU'A J7);25AUG2014:00:00:00;;19;0;0;0;0;14.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;180.00
5261;VIRUS DENGUE ET CHIKUNGUNYA - DETECTION ARN (JUSQU'A J7);05MAR2014:00:00:00;;19;0;0;0;0;18.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;250.00
5262;LEPTOSPIRA DETECTION ADN (DANS 10 PREMIERS JOURS);25AUG2014:00:00:00;;19;0;0;0;0;9.000000;90;AUTRES (tous les autres codes);04SEP2014:00:00:00;;;;1;;0;1;;;1;B;100.00
5263;VIRUS ZIKA DETECTION ARN (ENTRE J0 ET J7) (SANG);05APR2016:00:00:00;;19;0;0;0;0;19.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;180.00
5264;VIRUS ZIKA - DETECTION ARN (ENTRE J0 ET J 10)(URINE);05APR2016:00:00:00;;19;0;0;0;0;20.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;;B;180.00
5265;VIRUS DENGUE-CHIKUNGUNYA-ZIKA-ARN(ENTRE J0 ET J7)(SANG);05APR2016:00:00:00;;19;0;0;0;0;21.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;320.00
5266;VIRUS DENGUE-ZIKA-ARN(ENTRE J0 ET J7)(SANG);29AUG2017:00:00:00;;19;0;0;0;0;22.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;250.00
5267;VIRUS CHIKUNGUNYA-ZIKA-ARN(ENTRE J0 ET J7)(SANG);29AUG2017:00:00:00;;19;0;0;0;0;23.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;250.00
5268;VIRUS ZIKA DETECTION ARN (SPERME);29AUG2017:00:00:00;;19;0;0;0;0;24.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;2;;0;1;;;;B;180.00
5269;WNV-DETECTION DE L'ARN DU VIRUS DU NIL OCCIDENTAL R OU WEST NIL VIRUS(WNV);06AUG2019:00:00:00;;19;0;0;0;0;25.000000;90;AUTRES (tous les autres codes);07AUG2019:00:00:00;;;;1;;0;;;;;B;180.00
5270;DETECTION DE L'ARN GENOMIQUE DU VIRUS DE LA ROUGEOLE PAR AMPLIFICATION;18OCT2019:00:00:00;;19;0;0;0;0;56.000000;90;AUTRES (tous les autres codes);19OCT2019:00:00:00;;;;1;;0;1;;;;B;120.00
5271;SARS-COV-2 : DETECTION GENOME PAR LES TECHNIQUES D'AMPLIFICATION GENIQUE;09MAR2020:00:00:00;;19;0;0;0;0;51.000000;90;AUTRES (tous les autres codes);03FEB2022:00:00:00;;;1;0;;0;1;1;;;B;96.00
5272;DETECTION DES GENOMES DU VIRUS DE LA GRIPPE A ET B, ET DU SARS-COV-2 PAR RT-PCR;05JAN2021:00:00:00;;19;0;0;0;0;58.000000;90;AUTRES (tous les autres codes);06JAN2021:00:00:00;;;;0;;0;1;1;;;B;60.00
5278;CMI BACTERIE AEROBIE;30JUL1997:00:00:00;;6;6;0;0;0;3.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;1;;B;50.00
5279;CMI BACTERIE ANAEROBIE;30JUL1997:00:00:00;;6;6;0;0;0;4.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;1;;B;70.00
5280;CMI LEVURES;30JUL1997:00:00:00;;6;6;0;0;0;5.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;1;;B;50.00
5284;SPIROCHETES ISOLEMENT BORRELIA PAR CULTURE;30JUL1997:00:00:00;;6;3;0;0;0;20.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;;;B;150.00
5290;CMI STREPTOCOCCUS PNEUMONIAE;30JUL1997:00:00:00;;6;6;0;0;0;6.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;1;;B;50.00
5291;RECHERCHE D'UNE ESPECE MICROBIENNE PAR IMMUNOFLUORESCENCE;30JUL1997:00:00:00;;6;2;0;0;0;5.000000;90;AUTRES (tous les autres codes);09MAY2019:00:00:00;;;;1;;0;;;;1;B;60.00
5292;IDENTIF BIOCHIMIQUE ET/OU ANTIGENIQUE D'UNE BACTERIE ANAEROBIE;30JUL1997:00:00:00;;6;2;0;0;0;6.000000;90;AUTRES (tous les autres codes);21SEP2019:00:00:00;;;;0;;0;;;1;;B;60.00
5293;DOSAGE MICROBIO D'UN ANTIBIOTIQUE CHEZ LE MALADE;30JUL1997:00:00:00;;6;6;0;0;0;9.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;;;B;70.00
5294;ACTIVITE ANTIBIOTIQUE GLOBALE D'UN LIQUIDE BIOLOGIQUE;30JUL1997:00:00:00;;6;6;0;0;0;10.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;;;B;70.00
5301;C. TRACHOMATIS ET/OU N. GONORRHOEAE: AMPLIFCATION GENIQUE -  1 SITE;12JUN2018:00:00:00;;19;0;0;0;0;4.000000;26;INFECTIONS A CHLAMYDIA;21SEP2019:00:00:00;;;;1;;0;1;;1;;B;85.00
5302;C. TRACHOMATIS ET/OU N. GONORRHOEAE: AMPLIFCATION GENIQUE -  2 SITES;02SEP2019:00:00:00;;19;0;0;0;0;5.000000;26;INFECTIONS A CHLAMYDIA;21SEP2019:00:00:00;;;;1;;0;1;;;;B;110.00
5303;C. TRACHOMATIS ET/OU N. GONORRHOEAE: AMPLIFCATION GENIQUE -  3 SITES;02SEP2019:00:00:00;;19;0;0;0;0;6.000000;26;INFECTIONS A CHLAMYDIA;21SEP2019:00:00:00;;;;1;;0;1;;;;B;130.00
6301;AMIBIASE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;4.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;68.00
6307;ASPERGILLOSE : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;13.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;2;;0;;;;1;B;75.00
6312;CANDIDOSE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;20.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;75.00
6319;CRYPTOCOCCOSE : SUIVI DU TITRAGE ANTIGENES SOLUBLES + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;23.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;113.00
6321;CYSTICERCOSE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;09MAY2019:00:00:00;7;5;0;0;0;59.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;09MAY2019:00:00:00;;;1;;0;;;;1;B;68.00
6324;DISTOMATOSE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;09MAY2019:00:00:00;7;5;0;0;0;62.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;09MAY2019:00:00:00;;;1;;0;;;;1;B;60.00
6328;ECHINOCOCCOSES  (KYSTE HYDATIQUE, ...): SUIVI DU SD DE DEPIST. PAR 1 TECHN. + I;01JAN1996:00:00:00;;19;0;0;0;0;79.000000;90;AUTRES (tous les autres codes);09MAY2019:00:00:00;;;;1;;0;;;;1;B;68.00
6332;FILARIOSE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;09MAY2019:00:00:00;7;5;0;0;0;67.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;09MAY2019:00:00:00;;;1;;0;;;;1;B;68.00
6340;LARVA MIGRANS : TOXOCAROSE : SUIVI DU SD DE DEPIST. PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;;19;0;0;0;0;90.000000;90;AUTRES (tous les autres codes);09MAY2019:00:00:00;;;;1;;0;1;;;1;B;68.00
6344;LEISHMANIOSE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;09MAY2019:00:00:00;7;5;0;0;0;57.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;09MAY2019:00:00:00;;;1;;0;;;;1;B;68.00
6347;MAL. POUMON ELEVEUR D'OISEAUX : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;30.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;2;;0;;;;1;B;60.00
6349;MAL. POUMON FERMIER : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;33.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;2;;0;;;;1;B;60.00
6351;ALVEOLITES ALLERGIQUES EXOGENES : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;36.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;2;;0;;;;1;B;60.00
6355;SCHISTOSOMIASE : SUIVI  DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;09MAY2019:00:00:00;7;5;0;0;0;69.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;09MAY2019:00:00:00;;;1;;0;;;;1;B;75.00
6358;TRICHINOSE : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;09MAY2019:00:00:00;7;5;0;0;0;70.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;09MAY2019:00:00:00;;;1;;0;;;;1;B;60.00
6360;TRYPANOSOMIASE : MAL. SOMMEIL : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;40.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;60.00
6361;TRYPANOSOMIASE : MAL. CHAGAS : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;42.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;60.00
7301;VITAMINE A (DOSAGE) (SANG);30JUL1997:00:00:00;;12;0;0;0;0;30.000000;90;AUTRES (tous les autres codes);14APR2018:00:00:00;;;;1;;0;;;;1;B;80.00
7302;VITAMINE E (DOSAGE) (SANG);30JUL1997:00:00:00;;12;0;0;0;0;31.000000;90;AUTRES (tous les autres codes);19JAN2010:00:00:00;;;;1;;0;;;;1;B;100.00
7305;VITAMINE B6 (DOSAGE) (SANG);30JUL1997:00:00:00;;12;0;0;0;0;32.000000;90;AUTRES (tous les autres codes);14APR2018:00:00:00;;;;1;;0;;;;1;B;80.00
7307;PROCALCITONINE (DOSAGE) (SANG);30JUL1997:00:00:00;;12;0;0;0;0;41.000000;12;PROTEINES SERIQUES;05JAN2022:00:00:00;;;;1;;0;;;;1;B;70.00
7308;ACIDE HYALURONIQUE (DOSAGE) (SANG);30JUL1997:00:00:00;;12;0;0;0;0;42.000000;90;AUTRES (tous les autres codes);18JUN2011:00:00:00;;;;1;;0;;;;1;B;75.00
