LPP_PRS_IDE;LPP_RED_LIB;LPP_VAL_DTF;LPP_MAX_AGE;LPP_PRS_TYP;LPP_MED_IND;LPP_ARB_CHA;LPP_ARB_SC1;LPP_ARB_SC2;LPP_ARB_SC3;LPP_ARB_SC4;LPP_ARB_SC5;LPP_ARB_SC6;LPP_ARB_SC7;LPP_ARB_SC8;LPP_ARB_SC9;LPP_ARB_BAS;LPP_PRO_COD;LPP_ANC_COD
3151290;RACHIS, PROTHESE DISQUE LOMBAIRE, DEPUY, PRODISC-O;11OCT2016:00:00:00;0;A;O;3;1;2;1;5;4;0;0;0;0;5.000000;;
3151366;RACHIS, IMPLANT DE RECONSTRUCTION CORPOREALE, STRYKER, VLIFT, 1 PLATEAU;;0;A;N;3;1;2;1;5;6;2;0;0;0;31.000000;;
3151372;ENDOPROTHESE INTRA-HEPATIQUE, GORE, VIATORR TIPS;;0;A;O;3;1;1;2;6;0;0;0;0;0;1.000000;;
3151403;IMPLANT PLASTIE ENDOCANALAIRE, DIGESTIVE, METALLIQUE PARTIELLEMENT COUVERT.;;0;A;O;3;1;6;4;0;0;0;0;0;0;43.000000;;
3151627;IMPLANT REFECTION PAROI, TRICOTE OU TISSE, NON RESORBABLE, < OU = 100 CM2;20MAR2009:00:00:00;0;A;N;3;1;6;1;1;0;0;0;0;0;1.000000;24;
3151662;GENOU, IMPLANT FEMORAL, UNICONDYLIEN OU UNICOMPARTIMENTAL, NON CIMENTE;;0;A;N;3;1;2;1;3;1;0;0;0;0;30.000000;12;
3151722;BARRIERE ANTI-ADHERENCES, L'UNITE 7,6 CM X 10,2 CM, ETHICON, INTERCEED;20MAR2009:00:00:00;0;A;O;3;1;6;2;0;0;0;0;0;0;1.000000;;
3151745;HANCHE, DOUBLE MOBILITE, XNOV, MOBILITY STANDARD, CUPULE NON CIMENTEE.;;0;A;O;3;1;2;1;4;3;0;0;0;0;32.000000;;
3152207;HANCHE, TIGE ANATOMIQUE, COL INCLUS, CIMENTEE, AMPLITUDE, ACOR;;0;A;N;3;1;2;1;4;10;0;0;0;0;45.000000;;
3152236;IMPLANT OSSEUX GEOMETRIQUE, > 5CM3 ET < OU = 15CM3, COATING INDUSTRIES, ALASKA;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;67.000000;;
3152265;RECONSTRUCTION FEMORALE, MODULAIRE, STANMORE, METS, CONNECTEUR FEMUR.;17JUN2021:00:00:00;0;A;O;3;1;2;6;0;0;0;0;0;0;17.000000;;
3152294;HANCHE, DOUBLE MOBILITE, SERF, NOVAE STICK, CUPULE CIMENTEE.;;0;A;O;3;1;2;1;4;3;0;0;0;0;60.000000;;
3152319;GENOU, IMPLANT TIBIAL BICOMPARTIMENTAL, EMBASE METALLIQUE, CIMENTEE;;0;A;N;3;1;2;1;3;4;2;0;0;0;53.000000;;
3152472;RECONSTRUCTION TIBIALE, MODULAIRE, TIGE TIBIALE, STRYKER, METS.;;0;A;O;3;1;2;6;0;0;0;0;0;0;67.000000;;
3152489;GENOU, IMPLANT MENISCAL, ANCRE RESORBABLE OU NON, LINVATEC, MENISCUS ARROW;31JAN2008:00:00:00;0;A;O;3;1;2;1;3;9;0;0;0;0;8.000000;;
3152609;ENDOPROTHESE CORONAIRE, STENT LIB EVEROLIMUS, ABBOTT, XIENCE SIERRA, DIAM 3,00MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;16.000000;;
3152638;IMPLANT REFECTION PAROI, > 250CM2 & <OU= 450CM2, BARD, COMPOSIX E/X;20MAR2009:00:00:00;0;A;O;3;1;6;1;2;0;0;0;0;0;18.000000;;
3152650;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, MICROPORT CRM, FIREHAWK, DIAM 2,25.;;0;A;O;3;1;1;2;3;4;0;0;0;0;271.000000;;
3152667;ENDOPR AORT,WL. GORE ET ASSOCIES,EXCLUDER CONFORMABLE,TRONC-BRANCHE-HOMOLATERALE;;0;A;N;3;1;1;2;4;2;0;0;0;0;51.000000;;
3152762;GENOU, IMPLANT FEMORAL ZIRCONIUM, SMITH, BICONDYLIEN, CIMENTE;;0;A;O;3;1;2;1;3;1;0;0;0;0;124.000000;13;
3152779;ENDOPROT CORONAIRE, STENT LIB DEVEROLIMUS, ABBOTT, XIENCE XPEDITION, DIAM 3,5MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;136.000000;;
3152785;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, ALVIMEDICA, CRE8, DIAM 2,25MM.;;0;A;O;3;1;1;2;3;4;0;0;0;0;158.000000;;
3152791;MICRO-SPIRES, MICROVENTION, HYDROSOFT 3D, FORME COMPLEXE.;;0;A;O;3;1;1;2;7;0;0;0;0;0;136.000000;;
3152897;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, DEPUY, CONDUIT R;24JUL2013:00:00:00;0;A;O;3;1;2;4;1;0;0;0;0;0;106.000000;;
3152905;HANCHE, DOUBLE MOBILITE, FH ORTHO HIPN GO, CUPULE A CIMENTER.;;0;A;O;3;1;2;1;4;3;0;0;0;0;105.000000;;
3152911;ENDOPROTHESE POUR EMBOLISATION, BALT, SILK VISTA BABY, DIAM 2,25;;0;A;O;3;1;1;2;7;0;0;0;0;0;129.000000;;
3152970;ENDOPROTHESE POUR EMBOLISATION, MEDTRONIC, PIPELINE VANTAGE, DIAM 4,00;;0;A;O;3;1;1;2;7;0;0;0;0;0;74.000000;;
3153000;ENDOPROTHESE POUR EMBOLISATION, BALT, SILK + MONO-DIAMETRE, DIAM 3,00;;0;A;O;3;1;1;2;7;0;0;0;0;0;114.000000;;
3153081;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, B BRAUN, COROFLEX ISAR NEO, DIAM 2,25;;0;A;O;3;1;1;2;3;4;0;0;0;0;244.000000;;
3153098;ENDOPROTHESE CORONAIRE, STENT LIB. PACLITAXEL, BOSTON,TAXUS ELEM, DIAM 3,50 MM;01JAN2016:00:00:00;0;A;N;3;1;1;2;3;4;0;0;0;0;80.000000;;
3153129;HANCHE, DOUBLE MOBILITE, J&J, BI-MENTUM CEMENTED CUP, CUPULE A CIMENTER.;;0;A;O;3;1;2;1;4;3;0;0;0;0;55.000000;;
3153135;ENDOPROTHESE CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, PROMUS ELITE, DIAM 3,00MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;141.000000;;
3153276;UROGENITAL, BOSTON, KIT DE CONNEXION, AMS 800;;0;A;O;3;1;12;2;0;0;0;0;0;0;2.000000;;
3153299;UROGENITAL,IMPLANT PENIEN SEMI-RIGIDE,INTEGRANT 1 STRUCTURE INTERNE RIGIDIFIABLE;;0;A;O;3;1;12;7;0;0;0;0;0;0;6.000000;;
3153307;IMPLANT CRANIO-MAXILLO-FACIAL, PLAQUE RONDE POUR NEUROCHIRURGIE;;0;A;N;3;1;2;3;12;2;0;0;0;0;154.000000;;
3153460;IMPLANT EXOVASCULAIRE, FERMETURE AAG, ABBOTT, AMPLATZER CARDIAC PLUG;;0;A;O;3;1;1;2;8;0;0;0;0;0;14.000000;;
3153678;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, < OU = 15CM3, BIOMALANTE, TRIOSITE;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;2.000000;;
3153767;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, TEKNIMED, BCP;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;117.000000;;
3153833;HANCHE,TETE FEMORALE AVEC TIGE ALLIAGE METAL, MICROPORT, CONSERVE+, RESURFACAGE;06JAN2020:00:00:00;0;A;O;3;1;2;1;4;2;0;0;0;0;106.000000;;
3153856;ENDOPROTHESE CORONAIRE,STENT LIB,SIROLIMUS,TERUMO,ULTIMASTER TANSEI DIAM 2,75 MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;252.000000;;
3153951;HANCHE, DOUBLE MOBILITE, MATHYS, DS EVOLUTION INLAYS, INSERT DIAM. 28 MM.;;0;A;O;3;1;2;1;4;3;0;0;0;0;114.000000;;
3153974;ENDOPROTH. AORT., ENDOLOGIX, POWERLINK AFX, MONOCORPS BIFURQUE AORTOBIFEMORAL.;30JUL2019:00:00:00;0;A;N;3;1;1;2;4;2;0;0;0;0;4.000000;;
3153980;ENDOPROTHESE POUR EMBOLISATION, MEDTRONIC, PIPELINE FLEX, DIAM 2,75.;;0;A;N;3;1;1;2;7;0;0;0;0;0;80.000000;;
3154005;HANCHE, DOUBLE MOBILITE, STRYKER, RESTORATION ADM X3, INSERT, DIAM. 28 MM;;0;A;O;3;1;2;1;4;3;0;0;0;0;11.000000;;
3154034;ENDOPROTHESE AORTIQUE THO,MEDTRONIC,VALIANT CAPTIVIA,SYST MOD,PROX FREEFLO 150MM;;0;A;N;3;1;1;2;4;3;0;0;0;0;37.000000;;
3154063;HANCHE, TIGE ANATOMIQUE, COL INCLUS, NON CIMENTEE, AMPLITUDE, ACOR;;0;A;N;3;1;2;1;4;10;0;0;0;0;46.000000;;
3154100;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, CARDINAL, LUMENO ALPHA, 4,0 MM.;26APR2021:00:00:00;0;A;O;3;1;1;2;3;4;0;0;0;0;226.000000;;
3154123;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, BIOMALANTE, MBCP;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;47.000000;;
3154347;LIGAMENT ARTICULAIRE ARTIFICIEL, LARS SA, EPAULE, REF LAC 20 ET LAC 30 CK;16AUG2010:00:00:00;0;A;N;3;1;2;2;0;0;0;0;0;0;3.000000;23;
3154382;ENDOPROTHESE CORONAIRE, STENT LIB. EVEROLIMUS, BOSTON, SYNERGY XD, DIAM 2,75;;0;A;O;3;1;1;2;3;4;0;0;0;0;304.000000;;
3154399;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, TEKNIMED, CERATITE;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;119.000000;;
3154560;HANCHE, DOUBLE MOBILITE, ATF, LIBERTY T, CUPULE NON CIMENTEE;;0;A;O;3;1;2;1;4;3;0;0;0;0;67.000000;;
3154650;RECONSTRUCTION HUMERALE, MODULAIRE, COMPOSANT HUMERAL, IMPLANTCAST, MUTARS;;0;A;O;3;1;2;6;0;0;0;0;0;0;39.000000;;
3154689;PROTHESE OSTEO-INTEGREE,COCHLEAR,BAHA,IMPLANT(FIXTURE)AVEC PILIER BIA300TIOBLAST;;0;A;N;3;1;11;0;0;0;0;0;0;0;5.000000;;
3154761;ENDOPROTHESE CORONAIRE, STENT LIB. DEVEROLIMUS, ABBOTT, XIENCE V, DIAM 3,5MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;5.000000;;
3154778;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOFREEDOM, DIAM 3,00MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;218.000000;;
3154838;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, INTERPORE, BONEPLAST;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;108.000000;;
3154904;ENDOPROTHESE AORTIQUE FENETREE, COOK, ZENITH FENETREE;;0;A;O;3;1;1;2;4;3;0;0;0;0;21.000000;;
3154940;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, DEPUY CMW, BIOSEL;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;49.000000;;
3154956;PROTHESE OSTEO-INTEGREE, PRODITION, PONTO, IMPLANT LARGE 4,5 MM AVEC PILIER;;0;A;N;3;1;11;0;0;0;0;0;0;0;14.000000;;
3155000;RACHIS, PROTHESE DISQUE LOMBAIRE, ZIMMER, MOBIDISC, SYSTEME DE FIXATION, SET;;0;A;O;3;1;2;1;5;4;0;0;0;0;16.000000;;
3155097;ENDOPROTHESE AORTIQUE, WL GORE ET ASSOCIES SARL, EXCLUDER, CORPS BIFURQUE;01SEP2014:00:00:00;0;A;O;3;1;1;2;4;2;0;0;0;0;46.000000;;
3155170;ENDOPROTHESE AORTIQUE THO., COOK, ZENITH TX2 PROFORM, EXTENSION DISTALE;;0;A;O;3;1;1;2;4;3;0;0;0;0;17.000000;;
3155312;ENDOPRO. AORTIQUE THO.,VASCUTEK,RELAY NBS PLUS,SYST.MOD.,CORPS CYL. DROIT 100 MM;;0;A;N;3;1;1;2;4;3;0;0;0;0;65.000000;;
3155335;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, COATING INDUSTRIES, ALASKA;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;48.000000;;
3155453;ENDOPROTHESE AAA, MF SAS, ENDURANT, TUBE ABDOMINAL;01JUN2015:00:00:00;0;A;N;3;1;1;2;4;2;0;0;0;0;21.000000;;
3155559;IMPLANT ENDOVASCULAIRE DIT STENT, CORONARIEN;07JUN2006:00:00:00;0;A;O;3;1;1;2;3;1;0;0;0;0;1.000000;2;
3155690;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, SBM, SYNATITE;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;56.000000;;
3155714;STENT INTRACRANIEN AUTO-EXPANSIBLE, BALT, LEO STENT;14JUL2008:00:00:00;0;A;O;3;1;1;2;5;0;0;0;0;0;1.000000;;
3155750;HANCHE, COTYLE STANDARD, MONOBLOC, MIXTE, MATHYS, RM PRESS-FIT, NON CIMENTE;;0;A;O;3;1;2;1;4;13;1;0;0;0;37.000000;;
3155772;OSTEOSYNTHESE, VIS PERFOREE A PAS DIFFERENT ET AUTOCOMPRESSIVE, MAIN ET PIED;15MAR2006:00:00:00;0;A;O;3;1;2;3;9;0;0;0;0;0;5.000000;;
3155849;IMPLANT REFECTION PAROI, > 100CM2 & <= 250 CM2, ASPIDE, SURGIMESH WN;20MAR2009:00:00:00;0;A;O;3;1;6;1;2;0;0;0;0;0;9.000000;25;
3155855;HANCHE, TETE ET TETE A JUPE ALLIAGE METALLIQUE, ZIMMER, METASUL;25DEC2017:00:00:00;0;A;N;3;1;2;1;4;2;0;0;0;0;102.000000;;
3155884;IMPLANT MAMMAIRE, ROND, GEL, LISSE, EUROSILICONE, PERLE.;;0;A;O;3;1;7;0;0;0;0;0;0;0;16.000000;;
3155950;RECONSTRUCTION FEMORALE, MODULAIRE, STRYKER, METS, DIAPHYSE;;0;A;O;3;1;2;6;0;0;0;0;0;0;11.000000;;
3156174;IMPLANT OSSEUX, AVEC PILIER, ADAPTATION D UNE EPIPROTHESE;;0;A;N;3;1;2;3;12;4;0;0;0;0;1.000000;;
3156412;HANCHE, DOUBLE MOBILITE, SEM, EVORA, INSERT, DIAM. 22,2 MM;;0;A;O;3;1;2;1;4;3;0;0;0;0;96.000000;;
3156458;OSTEOSYNTHESE, VIS PLAQUE ADHERENTE OU A CRENAGE;15MAR2006:00:00:00;0;A;N;3;1;2;3;3;0;0;0;0;0;3.000000;;
3156501;ENDOPROTHESE AORTIQUE THO, COOK, ZENITH ALPHA, SYST MOD, EXTENSION DIST SURMES.;;0;A;O;3;1;1;2;4;3;0;0;0;0;18.000000;;
3156560;ARTICULATION SACRO-ILIAQUE, IMPLANT, SI-BONE, IFUSE 3D IMPLANT SYSTEM.;;0;A;N;3;1;2;1;9;0;0;0;0;0;2.000000;;
3156777;UROGENITAL, IMPLANT TESTICULAIRE;01MAR2014:00:00:00;0;A;N;3;1;9;2;0;0;0;0;0;0;1.000000;;
3156783;HANCHE, DOUBLE MOBILITE, EVOLUTIS, CAPITOLE R TI/HAC, CUPULE NON CIMENTEE.;;0;A;O;3;1;2;1;4;3;0;0;0;0;153.000000;;
3156837;ENDOPROTHESE POUR EMBOLISATION, MICROVENTION, FRED JR, DIAM 3,00;;0;A;O;3;1;1;2;7;0;0;0;0;0;42.000000;;
3156843;HANCHE, DOUBLE MOBILITE, BIOIMPIANTI, INSERT DIAM. 22 MM.;;0;A;O;3;1;2;1;4;3;0;0;0;0;135.000000;;
3156903;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, BIOTRONIK, ORSIRO MISSION, D. 3,5;;0;A;O;3;1;1;2;3;4;0;0;0;0;258.000000;;
3156910;GENOU, IMPLANT MENISCAL, ANCRE RESORBABLE, J&J, TRUESPAN.;;0;A;O;3;1;2;1;3;9;0;0;0;0;13.000000;;
3156978;HANCHE, DOUBLE MOBILITE, EUROS, ATHELIA, CUPULE NON CIMENTEE.;;0;A;O;3;1;2;1;4;3;0;0;0;0;109.000000;;
3157015;CHEVILLE, IMPLANT TIBIAL, CIMENTE, STRYKER SPINE, STAR;21SEP2016:00:00:00;0;A;O;3;1;2;1;7;0;0;0;0;0;9.000000;21;
3157179;OSTEOSYNTHESE, PLAQUE EPIPHYSAIRE, LISSE;15MAR2006:00:00:00;0;A;N;3;1;2;3;4;2;0;0;0;0;1.000000;;
3157386;POIGNET, IMPLANT CARPIEN DU SCAPHOIDE OU DU SEMI-LUNAIRE, METALLIQUE;;0;A;N;3;1;2;1;6;4;0;0;0;0;4.000000;20;
3157400;ENDOPROTHESE AAA, MF SAS, ENDURANT II, JAMBAGE ILIAQUE.;;0;A;N;3;1;1;2;4;2;0;0;0;0;30.000000;;
3157570;GENOU, IMPLANT PATELLAIRE EN POLYETHYLENE SEUL;;0;A;N;3;1;2;1;3;6;0;0;0;0;1.000000;;
3157825;ENDOPROTHESE CORONAIRE, STENT LIB, SIROLIMUS, TERUMO, ULTIMASTER DIAM 2,75MM.;;0;A;O;3;1;1;2;3;4;0;0;0;0;166.000000;;
3157831;EPAULE, GLENE SPECIALE;;0;A;O;3;1;2;1;2;4;0;0;0;0;7.000000;;
3157908;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA, PILIER CONCAVE BA300 6MM;;0;A;N;3;1;11;0;0;0;0;0;0;0;8.000000;;
3157920;HANCHE, OBTURATEUR, TRABECULAR METAL, ZIMMER, TMARS;;0;A;O;3;1;2;1;4;15;0;0;0;0;5.000000;;
3157937;IMPLANT CRANIO-MAXILLO-FACIAL, FIL DE CERCLAGE EN TITANE PAR INTERVENTION;;0;A;N;3;1;2;3;12;5;0;0;0;0;1.000000;;
3157950;RECONSTRUCTION FEMORALE, MODULAIRE, STRYKER, METS, PLAQUE REINSERTION;;0;A;O;3;1;2;6;0;0;0;0;0;0;3.000000;;
3158055;ENDOPROTHESE AORTIQUE, MF SAS, TALENT LPS, EXTENSION;01AUG2005:00:00:00;0;A;O;3;1;1;2;9;2;0;0;0;0;2.000000;;
3158061;ENDOPROTHESE CORONAIRE LIB. SIROLIMUS, TRANSLUMINA, YUKON CHOICE PC, DIAM 3,50.;;0;A;O;3;1;1;2;3;4;0;0;0;0;194.000000;;
3158078;RECONSTRUCTION FEMORALE, MODULAIRE, STRYKER, METS, REMPLACEMENT PALIERS.;;0;A;O;3;1;2;6;0;0;0;0;0;0;24.000000;;
3158084;ENDOPROTHESE POUR EMBOLISATION, MEDTRONIC, PIPELINE FLEX SHIELD TECH., DIAM 4,5;;0;A;O;3;1;1;2;7;0;0;0;0;0;98.000000;;
3158109;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, TERUMO, NOBORI, DIAM 2,50 MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;126.000000;;
3158144;ENDOPROT CORO, STENT A LIB. DE SIROLIMUS,CORDIS, CYPHER SELECT PLUS, DIAM 3,00MM;21MAY2013:00:00:00;0;A;O;3;1;1;2;3;4;0;0;0;0;59.000000;;
3158233;HANCHE, PROTHESE FEMORALE UNIPOLAIRE MONOBLOC (TYPE MOORE);;0;A;N;3;1;2;1;4;5;0;0;0;0;31.000000;;
3158291;HANCHE, DOUBLE MOBILITE, XNOV, MOBILITY, CUPULE NON CIMENTEE.;;0;A;O;3;1;2;1;4;3;0;0;0;0;34.000000;;
3158322;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, SMT, SUPRAFLEX CRUZ, DIAM 3,50MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;288.000000;;
3158368;IMPLANT OSSEUX GEOMETRIQUE, > 15CM3, M.I.L, CERAMIL;28NOV2005:00:00:00;0;A;O;3;1;2;4;2;3;0;0;0;0;3.000000;;
3158374;HANCHE, COL AMOVIBLE A DOUBLE CONE MORSE, MICROPORT, PROFEMUR;;0;A;N;3;1;2;1;4;8;0;0;0;0;2.000000;;
3158397;IMPLANT REFECTION PAROI, > 600CM2, BARD, COMPOSIX LP;20MAR2009:00:00:00;0;A;O;3;1;6;1;2;0;0;0;0;0;23.000000;;
3158440;VALVE CARDIAQUE CONDUIT VALVE;;0;A;N;3;1;1;1;1;0;0;0;0;0;4.000000;;
3158486;CHAMBRE A CATHETER, DOUBLE CHAMBRE, POUR ABORD VEINEUX;15MAR2006:00:00:00;0;A;O;3;1;1;2;9;1;0;0;0;0;3.000000;;
3158530;IMPLANT OSSEUX, POUDRE, < OU = 15CM3, TEKNIMED, CEMENTEK;21DEC2016:00:00:00;0;A;N;3;1;2;4;1;0;0;0;0;0;116.000000;;
3158569;ENDOPROTHESE PERIPHERIQUE, STENT LIB PACLITAXEL, BOSTON, ELUVIA, 130 CM;;0;A;O;3;1;1;2;4;5;0;0;0;0;61.000000;;
3158629;IMPLANT PLASTIE ENDOCANALAIRE, URINAIRES, NON EXPANSIBLE, NON DEPLOYABLE.;01JAN2020:00:00:00;0;A;O;3;1;6;4;0;0;0;0;0;0;64.000000;;
3158724;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE NON ORTHOPEDIQUE, DEPUY, CONDUIT R;24JUL2013:00:00:00;0;A;O;3;1;2;4;1;0;0;0;0;0;110.000000;;
3158776;GENOU, IMPLANT MENISCAL, ATTACHE RESORBABLE OU NON,DEPUY MITEK, J.FAST PDS;20JUL2015:00:00:00;0;A;O;3;1;2;1;3;9;0;0;0;0;7.000000;;
3158871;IMPLANT DIGESTIF ANNULAIRE NON AJUSTABLE POUR GASTROPLASTIE;05OCT2011:00:00:00;0;A;O;3;1;10;0;0;0;0;0;0;0;7.000000;;
3158960;ENDOPRO.AORTIQUE FENETREE,COOK,ZENITH FENESTRATED,BRANCH-PARARENAL-DEVICE;;0;A;O;3;1;1;2;4;2;0;0;0;0;78.000000;;
3159072;IMPLANT OSSEUX, GEOMETRIQUE, > 15 CM3;;0;A;O;3;1;2;4;1;0;0;0;0;0;58.000000;;
3159126;IMPLANT OSSEUX GEOMETRIQUE, < OU = 5CM3, TEKNIMED, BCP;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;60.000000;;
3159178;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOFREEDOM, DIAM 3,50MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;219.000000;;
3159304;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, ALVIMEDICA, CRE8, DIAM 2,50MM.;;0;A;O;3;1;1;2;3;4;0;0;0;0;159.000000;;
3159379;RECONSTRUCTION TIBIALE, MODULAIRE, COMPOSANT FEMORAL GENOU, STRYKER, METS.;;0;A;O;3;1;2;6;0;0;0;0;0;0;57.000000;;
3159497;IMPLANT OSSEUX, POUDRE, <OU= 10 CM3, INJECTABLE, J&J, CHRONOS INJECT;20SEP2021:00:00:00;0;A;O;3;1;2;4;1;0;0;0;0;0;115.000000;;
3159505;IMPLANT MAMMAIRE, ROND, GEL, TEXTURE, MOTIVA IMPLANTS, SILKSURFACEPLUS QID.;;0;A;O;3;1;7;0;0;0;0;0;0;0;18.000000;;
3159528;ENDOPROTHESE AORTIQUE THO., COOK, ZENITH TX2, SYST MOD,CORPS PROX DEGRES SURMES;;0;A;O;3;1;1;2;4;3;0;0;0;0;6.000000;;
3159563;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, BIOSENSORS, BIOMATRIX NEOFLEX, 2,75;;0;A;O;3;1;1;2;3;4;0;0;0;0;205.000000;;
3159592;ENDOPROTHESE CORONAIRE,STENT A LIB. DE SIROLIMUS,CORDIS,CYPHER, DIAM 3,5 MM;01DEC2007:00:00:00;0;A;O;3;1;1;2;3;4;0;0;0;0;48.000000;;
3159600;ENDOPROTHESE POUR EMBOLISATION, MEDTRONIC, PIPELINE, DIAM 3,75.;29JUL2019:00:00:00;0;A;N;3;1;1;2;7;0;0;0;0;0;62.000000;;
3159617;ENDOPRO AORTIQUE THO, VASCUTEK, RELAY NBS PRO, SYST MOD, CORPS CYL CONIQ 150 MM;;0;A;N;3;1;1;2;4;3;0;0;0;0;51.000000;;
3159652;ENDOPROTHESE AORTIQUE MULTIBRANCHE, COOK, ZENITH MULTIBRANCHE;;0;A;O;3;1;1;2;4;3;0;0;0;0;29.000000;;
3159669;IMPLANT POUR STERILISATION TUBAIRE, BAYER, ESSURE, BOITE DE 2 IMPLANTS;14DEC2017:00:00:00;0;A;O;3;1;12;8;0;0;0;0;0;0;1.000000;;
3159787;IMPLANT MAMMAIRE, ROND, GEL, TEXTURE, EUROSILICONE, CRISTALLINE PARAGEL.;;0;A;O;3;1;7;0;0;0;0;0;0;0;11.000000;;
3159818;MICRO-SPIRES, PENUMBRA, FORME SIMPLE, PENUMBRA COIL 400.;;0;A;O;3;1;1;2;7;0;0;0;0;0;79.000000;;
3159907;ENDOPROTHESE CORONAIRE,STENT LIB,SIROLIMUS,TERUMO,ULTIMASTER TANSEI DIAM 2,25 MM;;0;A;O;3;1;1;2;3;4;0;0;0;0;250.000000;;
3159942;HANCHE, INSERT EN ALLIAGE METALLIQUE, AKTHEA, 499-28-XXX;19JUN2014:00:00:00;0;A;N;3;1;2;1;4;4;0;0;0;0;89.000000;;
3159965;ENDOPROTHESE CORONAIRE, STENT LIB. BIOLIMUS, CARDINAL, LUMENO FREE, DIAM 4,0 MM;26APR2021:00:00:00;0;A;O;3;1;1;2;3;4;0;0;0;0;238.000000;;
3159994;RECONSTRUCTION TIBIA PROXIMAL, MODULAIRE, TIGE TIBIALE, IMPLANTCAST, MUTARS;;0;A;O;3;1;2;6;0;0;0;0;0;0;26.000000;;
3160017;IMPLANT DIGESTIF ANNULAIRE POUR GASTROPLASTIE;26SEP2005:00:00:00;0;A;O;3;1;10;0;0;0;0;0;0;0;3.000000;;
3160135;ENDOPROTHESE CORONAIRE, STENT LIB. SIROLIMUS, ALVIMEDICA, CRE8 EVO, DIAM 3,0;;0;A;O;3;1;1;2;3;4;0;0;0;0;294.000000;;
3160224;ENDOPROTHESE POUR EMBOLISATION, BALT, SILK + BI-DIAMETRES, DIAM P4,50 - D3,00;;0;A;O;3;1;1;2;7;0;0;0;0;0;121.000000;;
3160276;HANCHE, DOUBLE MOBILITE, LEPINE, QUATTRO, INSERT, DIAM. 28 MM.;;0;A;O;3;1;2;1;4;3;0;0;0;0;41.000000;;
3160388;ENDOPROTHESE AORTIQUE THO, VASCUTEK, RELAY PRO, SYST MOD, CORPS CYL DROIT 200 MM;;0;A;N;3;1;1;2;4;3;0;0;0;0;45.000000;;
3160520;IMPLANT OSSEUX ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE, MCP, TRANS-OSSATITE;17NOV2003:00:00:00;0;A;N;3;5;0;0;0;0;0;0;0;0;110.000000;;
3160543;CHEVILLE, IMPLANT ASTRAGALIEN, NON CIMENTE, TORNIER SAS (FRANCE), SALTO;09JUN2021:00:00:00;0;A;O;3;1;2;1;7;0;0;0;0;0;19.000000;21;
