CODE_LPP;LIB_CODE_LPP
3130370;IMPLANT OSSEUX, PATE, < OU = 5 CM3, SERINGUE DE 2,5 ML, ZIMMER , CALCIBON INJECT
3130720;RECONSTRUCTION FEMORALE, MODULAIRE, TIGE FEMORALE, IMPLANTCAST, MUTARS
3131033;HANCHE, DOUBLE MOBILITE, MATHYS, DS EVOLUTION DM HA, CUPULE NON CIMENTEE.
3131100;HANCHE, DOUBLE MOBILITE, DEDIENNE SANTE, ADES, INSERT DIAM. 28 MM.
3133256;HANCHE, DOUBLE MOBILITE, LEPINE, QUATTRO PRESS FIT HAP PNP, CUPULE NON CIMENTEE.
3134037;HANCHE, DOUBLE MOBILITE, ADLER, FIXA DUPLEX, CUPULE NON CIMENTEE.
3134741;HANCHE, DOUBLE MOBILITE, EVOLUTIS, CAPITOLE, CUPULE A CIMENTER.
3136480;HANCHE, DOUBLE MOBILITE, PROTHEOS, XLMOB, CUPULE NON CIMENTEE.
3136556;HANCHE, DOUBLE MOBILITE, SEM, EVORA-SP, CUPULE NON CIMENTEE
3136970;HANCHE, DOUBLE MOBILITE, DEDIENNE SANTE, SYMBOL CUP DM HA, CUPULE NON CIMENTEE.
3138377;HANCHE, TIGE, DROITE, MODULAIRE, CIMENTEE, ADLER ORTHO, HYDRA
3139402;HANCHE, TIGE ANATOMIQUE, COL INCLUS, NON CIMENTEE, ADLER ORTHO, APTA
3139610;HANCHE, TIGE, DROITE, MODULAIRE, NON CIMENTEE, LIMA, H-MAX M
3140240;HANCHE, DOUBLE MOBILITE, SYMBIOS SERENITY, INSERT DIAM. 22,2 MM.
3140718;HANCHE, DOUBLE MOBILITE, ASTON, TREGOR, INSERT, DIAM. 22,2 MM.
3143131;HANCHE, DOUBLE MOBILITE, SERF, NOVAE INSERT, DIAM. 28 MM.
3143929;HANCHE, DOUBLE MOBILITE, ASTON, TREGOR MEDIAL CUP, CUPULE A CIMENTER.
3144544;HANCHE, DOUBLE MOBILITE, SEM, EVORA, CUPULE NON CIMENTEE
3145130;HANCHE, DOUBLE MOBILITE, CORIN, CORIN, INSERT DIAM. 28 MM.
3145302;IMPLANT OSSEUX, SYNTH BIOVERRE, < OU = 5 CM3, NORAKER, GLASSBONE
3145390;HANCHE, DOUBLE MOBILITE, ASTON, TREGOR STANDARD, CUPULE NON CIMENTEE.
3145986;HANCHE, DOUBLE MOBILITE, XNOV, MOBILITY, INSERT, DIAM. 22,2 MM.
3146112;HANCHE, TIGE, DROITE, MODULAIRE, NON CIMENTEE, ADLER ORTHO, HYDRA
3146780;HANCHE, INSERT EN CERAMIQUE, SIMPLE MOBILITE.
3147413;ARTICULATION SACRO-ILIAQUE, IMPLANT, SI-BONE, IFUSE IMPLANT SYSTEM.
3147749;HANCHE, DOUBLE MOBILITE, CERAVER, COTYLE DOUBLE MOBILITE HAC, NON CIMENTEE.
3147940;HANCHE, TIGE DE RECONSTRUCTION, COL INCLUS, NON CIMENTEE, AMPLITUDE, OPTIMAL
3148631;HANCHE, COTYLE STANDARD, SIMPLE MOB, MODUL, METAL-BACK, SANS INSERT, NON CIMENTE
3148884;HANCHE, DOUBLE MOBILITE, PROTHEOS, VIT. E, INSERT DIAM. 28 MM.
3149010;HANCHE, DOUBLE MOBILITE, EVOLUTIS, CAPITOLE T TI/HA, CUPULE NON CIMENTEE.
3149079;HANCHE, DOUBLE MOBILITE, LEPINE, QUATTRO CIM PNP, CUPULE CIMENTEE.
3149375;HANCHE, DOUBLE MOBILITE, CERAVER, COTYLE DOUBLE MOBILITE CIMENTE, CUP. CIMENTEE
3149530;IMPLANT CRANIO-MAXILLO-FACIAL, RIVETS, SONICPINS RX, GEBRUDER, PAR 5.
3149790;HANCHE, COTYLE MONOBLOC, POLYETHYLENE HAUTEMENT RETICULE, SMITH & NEPHEW, XLPE.
3150415;HANCHE, DOUBLE MOBILITE, J&J, GYROS, CUPULE TRIPODE NON CIMENTEE.
3150898;HANCHE, DOUBLE MOBILITE, SERF, NOVAE E TH, CUPULE NON CIMENTEE.
3151366;RACHIS, IMPLANT DE RECONSTRUCTION CORPOREALE, STRYKER, VLIFT, 1 PLATEAU
3151745;HANCHE, DOUBLE MOBILITE, XNOV, MOBILITY STANDARD, CUPULE NON CIMENTEE.
3152207;HANCHE, TIGE ANATOMIQUE, COL INCLUS, CIMENTEE, AMPLITUDE, ACOR
3152294;HANCHE, DOUBLE MOBILITE, SERF, NOVAE STICK, CUPULE CIMENTEE.
3152905;HANCHE, DOUBLE MOBILITE, FH ORTHOPEDICS HIP'N GO, CUPULE A CIMENTER.
3153951;HANCHE, DOUBLE MOBILITE, MATHYS, DS EVOLUTION INLAYS, INSERT DIAM. 28 MM.
3154063;HANCHE, TIGE ANATOMIQUE, COL INCLUS, NON CIMENTEE, AMPLITUDE, ACOR
3154560;HANCHE, DOUBLE MOBILITE, ATF, LIBERTY T, CUPULE NON CIMENTEE
3156412;HANCHE, DOUBLE MOBILITE, SEM, EVORA, INSERT, DIAM. 22,2 MM
3156978;HANCHE, DOUBLE MOBILITE, EUROS, ATHELIA, CUPULE NON CIMENTEE.
3157937;IMPLANT CRANIO-MAXILLO-FACIAL, FIL DE CERCLAGE EN TITANE PAR INTERVENTION
3158291;HANCHE, DOUBLE MOBILITE, XNOV, MOBILITY, CUPULE NON CIMENTEE.
3158374;HANCHE, COL AMOVIBLE A DOUBLE CONE MORSE, MICROPORT, PROFEMUR
3160276;HANCHE, DOUBLE MOBILITE, LEPINE, QUATTRO, INSERT, DIAM. 28 MM.
3160750;HANCHE, DOUBLE MOBILITE, FH ORTHOPEDICS HIP'N GO PRESS-FIT, CUPULE NON CIMENTEE.
3160833;HANCHE, DOUBLE MOBILITE, ATF, LIBERTY AC, CUPULE CIMENTEE.
3161815;HANCHE, DOUBLE MOBILITE, LEPINE, QUATTRO, INSERT, DIAM. 22,2 MM.
3161896;HANCHE, DOUBLE MOBILITE, SEM, EVORA, INSERT, DIAM. 26 MM
3161940;HANCHE, DOUBLE MOBILITE, LEPINE, INTEGRA REPRISE, CUPULE DE RECONSTRUCTION.
3163145;HANCHE, DOUBLE MOBILITE, C2F, MERCURY PRESSFIT, CUPULE NON CIMENTEE.
3163814;HANCHE, DOUBLE MOBILITE, CERAVER, INSERT DIAM. 28 MM.
3163837;HANCHE, TIGE ANATOMIQUE, COL INCLUS, CIMENTEE, ADLER ORTHO, APTA
3167812;HANCHE, DOUBLE MOBILITE, SERF, SUNFIT TH, CUPULE NON CIMENTEE.
3167893;HANCHE, DOUBLE MOBILITE, CORIN, CORIN, CUPULE A CIMENTER.
3168616;IMPLANT CRANIO-MAXILLO-FACIAL PLAQUE SURFACE > 4 ET <OU=20CM2 RESORB X, GEBRUDER
3169751;HANCHE, DOUBLE MOBILITE, DEDIENNE SANTE, ADES, CUPULE NON CIMENTEE.
3171044;HANCHE, DOUBLE MOBILITE, LEPINE, QUATTRO, INSERT, 22,2 + TETE ACIER INOXYDABLE
3171305;HANCHE, DOUBLE MOBILITE, DEDIENNE SANTE, DUAL MOBILITY PE LINER, INSERT 22,2 MM.
3171601;HANCHE, DOUBLE MOBILITE, CORIN, CORIN STANDARD, CUPULE NON CIMENTEE.
3173095;HANCHE, DOUBLE MOBILITE, EUROS, ATHELIA II, INSERT DIAM. 28 MM.
3174137;HANCHE, DOUBLE MOBILITE, DEDIENNE SANTE, SYMBOL CUP DM CEM, CUPULE CIMENTEE.
3176001;HANCHE, DOUBLE MOBILITE, FH ORTHOPEDICS HIP'N GO, INSERT DIAM. 22,22 MM.
3176159;HANCHE, DOUBLE MOBILITE, ASTON, TREGOR TRIPODE, CUPULE NON CIMENTEE.
3176981;HANCHE, TETE FEMORALE, ALLIAGE METALLIQUE, SMITH, OXINIUM, 32MM.
3177070;HANCHE, DOUBLE MOBILITE, AMPLITUDE, SATURNE II, CUPULE NON CIMENTEE.
3177609;HANCHE, DOUBLE MOBILITE, EVOLUTIS, CAPITOLE T TI/HA, INSERT, DIAM. 28MM.
3177667;RECONSTRUCTION FEMORALE ET TIBIALE, COMPOSANT FEMORAL, IMPLANTCAST, MUTARS MOM
3177727;RACHIS, IMPLANT DE RECONSTRUCTION CORPOREALE, STRYKER, VLIFT, CAGE
3178069;HANCHE, DOUBLE MOBILITE, ASTON, TREGOR, INSERT, DIAM. 28 MM.
3178968;HANCHE, DOUBLE MOBILITE, SYMBIOS SERENITY, INSERT DIAM. 28 MM.
3179301;HANCHE, COL AMOVIBLE A DOUBLE CONE MORSE, ADLER ORTHO, MODULA.
3179896;HANCHE, DOUBLE MOBILITE, LEPINE, QUATTRO CIM, CUPULE CIMENTEE.
3180497;HANCHE, COL MODULAIRE, AMPLITUDE, AMPLITUDE
3180729;HANCHE, DOUBLE MOBILITE, SEM, EVORA GRIP, CUPULE NON CIMENTEE
3181522;HANCHE, DOUBLE MOBILITE, DEDIENNE SANTE, SYMBOL CUP DMR HA, CUPULE NON CIMENTEE.
3182243;HANCHE, DOUBLE MOBILITE, SERF, COPTOS TH, CUPULE NON CIMENTEE.
3182272;HANCHE, DOUBLE MOBILITE, EVOLUTIS, CAPTIV DM, CUPULE NON CIMENTEE.
3182533;HANCHE, DOUBLE MOBILITE, B BRAUN, GYRACUP E CEM, CUPULE CIMENTEE.
3186264;HANCHE, DOUBLE MOBILITE, EUROS, ATHELIA II, CUPULE A CIMENTER.
3186270;HANCHE, DOUBLE MOBILITE, ADLER, FIXA DUPLEX, INSERT, DIAM. 22MM.
3187370;HANCHE, DOUBLE MOBILITE, CORIN, CORIN, INSERT DIAM. 22,2 MM.
3187594;HANCHE, DOUBLE MOBILITE, MATHYS, DS EVOLUTION DMR HA, CUPULE NON CIMENTEE.
3189883;HANCHE, DOUBLE MOBILITE, ATF, LIBERTY SC, CUPULE NON CIMENTEE.
3190892;HANCHE, DOUBLE MOBILITE, SEM, EVORA GRIP 3P, CUPULE NON CIMENTEE
3191638;HANCHE, DOUBLE MOBILITE, ASTON, TREGOR PLUS, CUPULE NON CIMENTEE.
3194074;HANCHE, DOUBLE MOBILITE, XNOV, XCUP MOB, CUPULE NON CIMENTEE.
3194921;HANCHE, DOUBLE MOBILITE, SEM, STRATOS, CUPULE NON CIMENTEE
3195300;IMPLANT OSSEUX, SYNTH BIOVERRE, > 15 CM3, NORAKER, GLASSBONE
3195613;HANCHE, DOUBLE MOBILITE, DEDIENNE SANTE, ADES, INSERT DIAM. 22 MM.
3195783;HANCHE, DOUBLE MOBILITE, EVOLUTIS, EVIDENCE TI/HAC, CUPULE NON CIMENTEE
3196699;HANCHE, INSERT, POLYMERE MASSIF, POLYETHYLENE, ZIMMER, LONGEVITY 32MM
3196825;HANCHE, DOUBLE MOBILITE, SERF, NOVAE INSERT, DIAM. 22,2 MM.
3197948;HANCHE, TIGE DE REPRISE, MODULAIRE, NON CIMENTEE, SYMBIOS, ATLANTIS MODULAR
3199670;HANCHE, DOUBLE MOBILITE, MEDACTA, VERSAFITCUP DM, CUPULE NON CIMENTEE.
3199893;HANCHE, DOUBLE MOBILITE, XNOV, MOBILITY, CUPULE CIMENTEE.
8116541;GENOU, IMPLANT FEMORAL, BICONDYLIEN, NON CIMENTE,PROTHEOS OUEST
8118132;HANCHE, TETE OU TETE A JUPE, CERAMIQUE,PROTHEOS OUEST
8124977;OSTEOSYNTHESE, VIS D'INTERFERENCE, RESORBABLE, LIGAMENTOPLASTIE,S.B.M
8125132;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, NON RESORB,S.B.M
8125280;IMPL. TEND., PROTHET./RENF,TEXTILE HORS RUPT. COIFFE ROTATEURS,ARTHREX FRANCE
8125333;OSTEOSYNTHESE, VIS D'INTERFERENCE, RESORBABLE, LIGAMENTOPLASTIE,ARTHREX FRANCE
8125379;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, RESORB,ARTHREX FRANCE
8125391;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, NON RESORB,ARTHREX FRANCE
8127177;RACHIS, IMPLANT D'ANCRAGE, VIS PEDICULAIRE.,ZIMMER BIOMET
8127208;RACHIS, IMPLANT D'UNION LONGITUDINALE, TIGE,ZIMMER BIOMET
8127214;RACHIS, IMPLANT D'UNION LONGITUDINALE, PLAQUE,ZIMMER BIOMET
8127243;RACHIS, COUSSINET,ZIMMER BIOMET
8127266;RACHIS, CAGE INTERSOMATIQUE OU EQUIVALENT,ZIMMER BIOMET
8127734;LIGAMENT ARTICULAIRE ARTIFICIEL RACHIS, REMPLACEMENT OU RENFORT,ZIMMER BIOMET
8128567;GENOU, IMPL BICOMPARTIMENT OU INSERT TIBIAL EN POLYETHYLENE SEUL,SYMBIOS ORTHO
8128580;GENOU, IMPL TIBIAL BICOMPART, EMBASE METALLIQUE, CIMENTEE,SYMBIOS ORTHO
8128797;GENOU, IMPLANT FEMORAL, BICONDYLIEN, CIMENTE,SYMBIOS ORTHO
8128969;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, NON RESORB,ADVANCE
8129064;OSTEOSYNTHESE, VIS D'INTERFERENCE, RESORBABLE, LIGAMENTOPLASTIE,ADVANCE
8132103;ACC. POUR IMPLANT ARTICULAIRE, CIMENT AVEC ANTIBIO (UNE DOSE),AMPLITUDE SAS
8132356;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, NON RESORB,SMITH ET NEPHEW
8133083;HANCHE, INSERT EN CERAMIQUE, SIMPLE MOBILITE.,DEDIENNE SANTE
8133210;GENOU, IMPLANT PATELLAIRE EN POLYETHYLENE SEUL,SYMBIOS ORTHO
8133663;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, NON RESORB,STRYKER
8133960;GENOU, IMPL BICOMPARTIMENT OU INSERT TIBIAL EN POLYETHYLENE SEUL,STRYKER
8134059;GENOU, IMPLANT PATELLAIRE EN POLYETHYLENE SEUL,STRYKER
8134065;GENOU, IMPLANT PATELLAIRE, POLYETHYLENE ET METAL, NON CIMENTE,STRYKER
8134071;GENOU, IMPL TIBIAL BICOMPART, EMBASE METALLIQUE, CIMENTEE,STRYKER
8134303;RACHIS, IMPLANT D'ANCRAGE, VIS PEDICULAIRE.,STRYKER
8134600;DOIGT, IMPLANT PHALANGIEN, NON METALLIQUE,ADSM
8135350;GENOU, IMPLANT PATELLAIRE, POLYETHYLENE ET METAL, NON CIMENTE,PROTHEOS OUEST
8135366;GENOU, IMPL BICOMPARTIMENT OU INSERT TIBIAL EN POLYETHYLENE SEUL,PROTHEOS OUEST
8139460;EPAULE, TIGE HUMERALE STANDARD, MODULAIRE,TORNIER
8139795;ACCESSOIRE, VIS DE FIXATION POUR IMPLANT ARTICULAIRE,TORNIER
8139810;EPAULE, IMPLANT GLENOIDIEN, MONOBLOC OU SURFACE GLENOIDIENNE,TORNIER
8144129;RACHIS, CAGE INTERSOMATIQUE OU EQUIVALENT,EUROSPINE
8144218;IMPLANT OSSEUX, ANATOMIQUE, CHIRURGIE ORTHOPEDIQUE,ZIMMER BIOMET
8144247;HANCHE, TETE OU TETE A JUPE, CERAMIQUE,ZIMMER BIOMET
8144253;HANCHE, TETE OU TETE A JUPE, METALLIQUE,ZIMMER BIOMET
8144276;HANCHE, TIGE STANDARD, COL INCLUS,  DROITE, MODULAIRE, CIMENTEE,ZIMMER BIOMET
8144307;HANCHE, TIGE ANATOMIQUE, COL INCLUS, NON CIMENTEE,ZIMMER BIOMET
8144313;HANCHE, TIGE STANDARD, COL INCLUS, DROITE, MODULAIR NON CIMENTEE,ZIMMER BIOMET
8144371;IMPL. TEND., PROTHET./RENF,TEXTILE HORS RUPT. COIFFE ROTATEURS,ZIMMER BIOMET
8144388;GENOU, IMPL TIBIAL BICOMPART, EMBASE METALLIQUE, NON CIMENTEE,ZIMMER BIOMET
8144419;GENOU, EMBASE TIBIALE UNICOMPARTIMENT, METALLIQUE, NON CIMENTEE,ZIMMER BIOMET
8144483;ACCESSOIRE, VIS DE FIXATION POUR IMPLANT ARTICULAIRE,ZIMMER BIOMET
8144520;ACC. POUR IMPLANT ARTICULAIRE, OBTURATEUR A CIMENT CENTRO-MEDULL,ZIMMER BIOMET
8144537;ACC. POUR IMPLANT ARTICULAIRE, CIMENT AVEC ANTIBIO (UNE DOSE),ZIMMER BIOMET
8144566;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, NON RESORB,ZIMMER BIOMET
8144589;OSTEOSYNTHESE, VIS D'INTERFERENCE, RESORBABLE, LIGAMENTOPLASTIE,ZIMMER BIOMET
8144603;GENOU, IMPL BICOMPARTIMENT OU INSERT TIBIAL EN POLYETHYLENE SEUL,ZIMMER BIOMET
8144610;GENOU, IMPLANT PATELLAIRE EN POLYETHYLENE SEUL,ZIMMER BIOMET
8144626;GENOU, IMPL TIBIAL BICOMPART, EMBASE METALLIQUE, CIMENTEE,ZIMMER BIOMET
8144632;GENOU, IMPL FEMORAL, UNICONDYLIEN OU UNICOMPART, NON CIMENTE,ZIMMER BIOMET
8144649;GENOU, IMPLANT FEMORAL, BICONDYLIEN, NON CIMENTE,ZIMMER BIOMET
8144655;GENOU, EMBASE TIBIALE UNICOMPARTIMENTALE, METALLIQUE, CIMENTEE,ZIMMER BIOMET
8144661;GENOU, IMPLANT FEMORAL, BICONDYLIEN, CIMENTE,ZIMMER BIOMET
8144738;GENOU, IMPLANT UNICOMPART OU INSERT TIBIAL POLYETHYLENE SEUL,ZIMMER BIOMET
8144744;GENOU, QUILLE D'ANCRAGE,ZIMMER BIOMET
8144879;GENOU, IMPL TIBIAL BICOMPART, EMBASE METALLIQUE, NON CIMENTEE,PROTHEOS OUEST
8147412;ACC. POUR IMPLANT ARTICULAIRE, CIMENT AVEC ANTIBIO (UNE DOSE),J&J
8147719;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, NON RESORB,J&J
8149180;HANCHE, COTYLE STD, 1 MOB, MODULR, METAL-BACK, INSERT-, CIMENTE-,ZIMMER BIOMET
8149196;HANCHE, INSERT EN CERAMIQUE, SIMPLE MOBILITE.,ZIMMER BIOMET
8149782;HANCHE, INSERT EN CERAMIQUE, SIMPLE MOBILITE.,J&J
8151678;HANCHE, TIGE STANDARD, COL INCLUS, DROITE, MODULAIR NON CIMENTEE,ADLER ORTHO
8151690;HANCHE, TIGE ANATOMIQUE, COL INCLUS, NON CIMENTEE,ADLER ORTHO
8151939;HANCHE, TETE OU TETE A JUPE, CERAMIQUE,ADLER ORTHO
8152212;HANCHE, COTYLE STD, 1 MOB, MODULR, METAL-BACK, INSERT-, CIMENTE-,ADLER ORTHO
8152324;HANCHE, INSERT EN CERAMIQUE, SIMPLE MOBILITE.,ADLER ORTHO
8154582;HANCHE, TIGE STANDARD, COL INCLUS, DROITE, MODULAIR NON CIMENTEE,MEDACTA
8154719;HANCHE, INSERT EN CERAMIQUE, SIMPLE MOBILITE.,MEDACTA
8154760;HANCHE, COTYLE STD, 1 MOB, MODULR, METAL-BACK, INSERT-, CIMENTE-,MEDACTA
8168466;OSTEOSYNTHESE, SYST ANCRAGE TENDINEUX OU LIGAMENT, NON RESORB,CONMED FRANCE
3182378;STENT MICRO-PONTAGE TRABECULAIRE, GLAUKOS, ISTENT
8148222;IMPLANT ORL, TRACHEE, PHONAT., FISTULE TRACHEO-OESO NON AMOVIBLE,COLLIN
3101428;IMPLANT PLASTIE ENDOCANALAIRE, TRACHEAL OU BRONCHIQUE,METALLIQUE PARTIEL COUVERT
3114253;IMPLANT PLASTIE ENDOCANALAIRE, URINAIRES, METALLIQUE COUVERT.
3120957;IMPLANT PLASTIE ENDOCANALAIRE, TRACHEAL OU BRONCHIQUE, METALLIQUE NU.
3143237;IMPLANT PLASTIE ENDOCANALAIRE, TRACHEAL OU BRONCHIQUE, METALLIQUE COUVERT.
3146572;IMPLANT PLASTIE ENDOCANALAIRE, DIGESTIVE, METALLIQUE NU.
3151403;IMPLANT PLASTIE ENDOCANALAIRE, DIGESTIVE, METALLIQUE PARTIELLEMENT COUVERT.
3158629;IMPLANT PLASTIE ENDOCANALAIRE, URINAIRES, NON EXPANSIBLE, NON DEPLOYABLE.
3183998;IMPLANT PLASTIE ENDOCANALAIRE, DIGESTIVE, NON METALLIQUE.
3187068;IMPLANT PLASTIE ENDOCANALAIRE, URINAIRES, METALLIQUE NU.
3192891;IMPLANT PLASTIE ENDOCANALAIRE, DIGESTIVE, METALLIQUE COUVERT.
3108330;IMPLANT MAMMAIRE, ANATOMIQUE, GEL, TEXTURE, EUROSILICONE.
3116387;IMPLANT MAMMAIRE, ROND, SERUM PHYSIOLOGIQUE, LISSE, PEROUSE, MENTOR.
3123275;IMPLANT MAMMAIRE, ROND, GEL, TEXTURE, MOTIVA IMPLANTS, SILKSURFACE PLUS.
3124263;IMPLANT MAMMAIRE, ROND, GEL, LISSE, GROUPE SEBBIN.
3144716;IMPLANT MAMMAIRE, ANATOMIQUE, GEL, TEXTURE, PEROUSE, MENTOR.
3150071;IMPLANT MAMMAIRE, ROND, GEL, LISSE, EUROSILICONE, PARAGEL
3159505;IMPLANT MAMMAIRE, ROND, GEL, TEXTURE, MOTIVA IMPLANTS, SILKSURFACEPLUS QID.
3159787;IMPLANT MAMMAIRE, ROND, GEL, TEXTURE, EUROSILICONE, CRISTALLINE PARAGEL.
3164009;IMPLANT MAMMAIRE, ROND, GEL, LISSE, ALLERGAN, NATRELLE INSPIRA.
3172196;IMPLANT MAMMAIRE, ANATOMIQUE, GEL, TEXTURE, ALLERGAN, NATRELLE 410.
3172664;IMPLANT MAMMAIRE, ROND, GEL, TEXTURE, EUROSILICONE, NAGOR GFX ET IMPLEO.
3176260;IMPLANT MAMMAIRE, ROND, GEL, LISSE, ARION, MONOBLOC.
3177532;IMPLANT MAMMAIRE, ANATOMIQUE, GEL, TEXTURE, ARION, MONOBLOC.
3178483;IMPLANT MAMMAIRE, ANATOMIQUE, GEL, TEXTURE, EUROSILICONE, NAGOR COGEL.
3184756;IMPLANT MAMMAIRE, ROND, SERUM PHYSIOLOGIQUE, LISSE, GROUPE SEBBIN.
3185000;IMPLANT MAMMAIRE, ANATOMIQUE, GEL, TEXTURE, GROUPE SEBBIN.
3186838;IMPLANT MAMMAIRE, ROND, GEL, TEXTURE, GROUPE SEBBIN.
3187401;IMPLANT MAMMAIRE, ROND, GEL, TEXTURE, MOTIVA IMPLANTS, ERGONOMIX ROUND QID.
3196498;IMPLANT MAMMAIRE, ROND, GEL, TEXTURE, ALLERGAN, NATRELLE INSPIRA.
3197300;IMPLANT MAMMAIRE, ROND, GEL, TEXTURE, ARION, MONOBLOC.
3199597;IMPLANT MAMMAIRE, ROND, GEL, LISSE, EUROSILICONE, NAGOR RGI ET IMPLEO SMOOTH.
3226710;ENDOPROTHESE COUVERTE, WL GORE, GORE VIABAHN PROPATEN, 15 CM
3249042;ENDOPROTHESE COUVERTE, WL GORE, GORE VIABAHN PROPATEN, 10 CM
3261103;BIOPROTHESE VALVULAIRE, TRANSCUTANEE, AORTIQUE, BOSTON, LOTUS EDGE.
3279860;BIOPROTHESE VALVULAIRE, TRANSCUTANEE, MEDTRONIC, COREVALVE EVOLUT PRO.
3280371;ENDOPROTHESE COUVERTE, WL GORE, GORE VIABAHN PROPATEN, 5 CM
3288332;ENDOPROTHESE COUVERTE, WL GORE, GORE VIABAHN PROPATEN, 25 CM
3290501;BIOPROTHESE VALVULAIRE, TRANSCUTANEE, AORTIQUE, BOSTON, ACURATE NEO.
3206676;IMPLANT OSSEUX, POUDRE, LAMELLES, COPEAUX, >15CM3, GEISTLICH, ORTHOSS TM-BOVIN
3210873;IMPLANT OSSEUX, GEOMETRIQUE, <OU= 5CM3, GEISTLICH, ORTHOSS TM-BOVIN
3301736;ALLOGREFFE OSSEUSE, POUDRE OSTEOPURE, >= 4 CM3, OST DEVELOPPEMENT.
3306449;ALLOGREFFE OSSEUSE, COMPLEXE, > OU = 5 CM3 ET < 10 CM3, TBF, PHOENIX.
3308069;ALLOGREFFE OSSEUSE, COPEAUX, >= 10 CM3 ET < 15 CM3, TBF, PHOENIX.
3309070;ALLOGREFFE OSSEUSE,GEOMETRIQUE,OSTEOPURE,>OU=10CM3 ET <15 CM3, OST DEVELOPPEMENT
3309761;TETE FEMORALE, DONNEUR VIVANT, HEMITETE, OSTEOPURE, OST DEVELOPPEMENT.
3316258;ALLOGREFFE OSSEUSE, GEOMETRIQUE, OSTEOPURE, >OU= 2 CM3 ET<5CM3, OST DEVELOPEMENT
3322537;ALLOGREFFE OSSEUSE, COMPLEXE, > OU = 5 CM3 ET < 10 CM3, BIOBANK, SUPERCRIT.
3324387;ALLOGREFFE OSSEUSE, COMPLEXE, OSTEOPURE, >= 5 CM3 ET < 10 CM3, OST DEVELOPPEMENT
3329775;ALLOGREFFE OSSEUSE, FRAGMENTS OSTEOPURE, >= 5 CM3 ET < 10 CM3, OST DEVELOPPEMENT
3331111;ALLOGREFFE OSSEUSE, GEOMETRIQUE SIMPLE, > OU = 2 CM3 ET < 5 CM3, TBF, PHOENIX.
3331252;ALLOGREFFE OSSEUSE, COPEAUX, GRANULES, >OU=20 CM3 ET < 30 CM3, BIOBANK,SUPERCRIT
3333104;ALLOGREFFE OSSEUSE, POUDRE, < 2 CM3, BIOBANK, SUPERCRIT.
3336189;ALLOGREFFE OSSEUSE, FRAGMENTS OSTEOPURE,>OU=20 CM3 ET< 30 CM3, OST DEVELOPPEMENT
3337007;ALLOGREFFE OSSEUSE, COMPLEXE, > OU = 2 CM3 ET < 5 CM3, BIOBANK, SUPERCRIT.
3338685;ALLOGREFFE OSSEUSE, POUDRE, >= 2 CM3 ET < 4 CM3, TBF, PHOENIX.
3338870;ALLOGREFFE OSSEUSE, COMPLEXE, OSTEOPURE, >= 2 CM3 ET < 5 CM3, OST DEVELOPPEMENT
3341598;ALLOGREFFE OSSEUSE, COPEAUX, > OU = 15 CM3 ET < 20 CM3, TBF, PHOENIX.
3344830;ALLOGREFFE OSSEUSE, POUDRE, >= 4 CM3, BIOBANK, SUPERCRIT.
3345774;ALLOGREFFE OSSEUSE, COMPLEXE, < 2 CM3, TBF, PHOENIX.
3346006;ALLOGREFFE OSSEUSE, POUDRE, >= 4 CM3, TBF, PHOENIX.
3348962;ALLOGREFFE OSSEUSE, COPEAUX, > OU = 30 CM3 ET < 45 CM3, TBF, PHOENIX.
3349482;ALLOGREFFE OSSEUSE, COPEAUX, > OU = 20 CM3 ET < 30 CM3, TBF, PHOENIX.
3350976;ALLOGREFFE OSSEUSE, COPEAUX OS SPONGIEUX, > OU =  45 CM3, TBF, PHOENIX.
3352219;ALLOGREFFE OSSEUSE, FRAGMENTS OSTEOPURE, >OU= 15CM3 ET <20 CM3,OST DEVELOPPEMENT
3353911;ALLOGREFFE OSSEUSE, COMPLEXE, < 2 CM3, BIOBANK, SUPERCRIT.
3355778;ALLOGREFFE OSSEUSE, COMPLEXE, > OU = 2 CM3 ET < 5 CM3, TBF, PHOENIX.
3359500;ALLOGREFFE OSSEUSE, FRAGMENTS OSTEOPURE, > OU = 45 CM3, OST DEVELOPPEMENT.
3360578;ALLOGREFFE OSSEUSE,GEOMETRIQUE,BLOC SPONGIEUX>=5 CM3 & <10 CM3,BIOBANK,SUPERCRIT
3363401;ALLOGREFFE OSSEUSE, GEOMETRIQUE, TRANCHE OSTEOPURE,>OU= 15 CM¿,OST DEVELOPPEMENT
3363447;ALLOGREFFE OSSEUSE, FRAGMENTS OSTEOPURE, >= 10 CM3 ET < 15 CM3,OST DEVELOPPEMENT
3369125;ALLOGREFFE OSSEUSE, COP., GRAN., > OU = 15 CM3 ET < 20 CM3, BIOBANK, SUPERCRIT.
