CDM_COD;CDM_LIB;TEC_COL
U500;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U501;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U502;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U503;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U504;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U505;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U506;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U507;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U508;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U509;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U510;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U511;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U512;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U513;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U514;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U515;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
V771;** RE   ** CHAMP TAU 1985 - REFONTE ** (FOCALISATION ISOELECTRIQUE DEPISTAGE HEMOGLOBINE FOETALE NORMALE OU HEMOGLOBINE FOETALE ANORMALE);0
V772;** RE   ** CHAMP TAU 1985 - REFONTE ** (DEPISTAGE ET DOSAGE DE L'HEMOGLOBINE BART'S);0
V773;** RE   ** CHAMP TAU 1985 - REFONTE ** (COLORATION SPECIFIQUE DES HEMOPROTEINES);0
V774;** RE   ** CHAMP TAU 1985 - REFONTE ** (DOSAGE DES HEMOGLOBINES GLYCOSYLEES CHROMATOGRAPHIE);0
V595;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-THYROIDE AVEC TITRAGE SI RECHERCHE POSITIVE);0
V596;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-THYROGLOBULINE PAR LA METHODE RIA SIMPLE RECHERCHE);0
V597;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-THYROGLOBULINE PAR LA METHODE RIA AVEC TITRAGE SI RECHERCHE POSITIVE);0
V598;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-THYROGLOBULINE PAR AGGLUTINATION PASSIVE SIMPLE RECHERCHE);0
V599;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-THYROGLOBULINE PAR AGGLUTINATION PASSIVE AVEC TITRAGE SI RECHERCHE POSITIVE);0
V600;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-TUBULE RENAL PAR IMMUNOFLUORESCENCE INDIRECTE SIMPLE RECHERCHE);0
V601;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-TUBULE RENAL PAR IMMUNOFLUORESCENCE INDIRECTE AVEC TITRAGE SI RECHERCHE POSITIVE);0
V602;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-TUBULE RENAL PAR LA METHODE RIA SIMPLE RECHERCHE);0
V706;** RE   ** CHAMP TAU 1985 - REFONTE ** (NUMERATION DES PLAQUETTES);0
V707;** RE   ** CHAMP TAU 1985 - REFONTE ** (MESURE DE LA RETICULOCYTOSE);0
V710;** RE   ** CHAMP TAU 1985 - REFONTE ** (COLORATION DES FROTTIS : AUTOMATIQUE);0
V711;** RE   ** CHAMP TAU 1985 - REFONTE ** (COLORATION DES FROTTIS : MANUELLE);0
V712;** RE   ** CHAMP TAU 1985 - REFONTE ** (LECTURE DES FROTTIS AU MICROSCOPE);0
V713;** RE   ** CHAMP TAU 1985 - REFONTE ** (LECTURE DES FROTTIS PAR APPAREIL);0
V714;** RE   ** CHAMP TAU 1985 - REFONTE ** (EXECUTION DE LA FORMULE LEUCOCYTAIRE PAR METHODE CYTOCHIMIQUE A FLUX CONTINU);0
V715;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROFIL LEUCOCYTAIRE DONNE PAR MESURE DES VOLUMES);0
U908;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U909;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U910;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U911;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
V182;** RE   ** CHAMP TAU 1985 - REFONTE ** (ETUDE GLOBALE DU CHIMISME GASTRIQUE : EXTRACTION TOTALE A JEUN ET APRES REPAS D'EPREUVE, SUR CHACUN DES ECHANTILLONS RECUELLIS (DEUX AU MINIMUM) : VOLUME, ASPECT, ACIDITE LIBRE, ACIDITE TOTALE OU DEFICIT EN ACIDE));0
V183;** RE   ** CHAMP TAU 1985 - REFONTE ** (ETUDE FONCTIONNELLE DE LA SECRETION GASTRIQUE (VOIR H 1));0
V184;** RE   ** CHAMP TAU 1985 - REFONTE ** (PEPSINE (DOSAGE));0
V503;** RE   ** CHAMP TAU 1985 - REFONTE ** (ANTIGLOBULINE);0
V510;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-NUCLEAIRES : NOYAU SIMPLE RECHERCHE);0
V511;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTINUCLEAIRES . NOYAU AVEC TITRAGE SI RECHERCHE POSITIVE);0
V512;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTINUCLEAIRES . DNA NATIF PAR IMMUNOFLUORESCENCE INDIRECTE SIMPLE RECHERCHE);0
V513;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTINUCLEAIRES . DNA NATIF PAR IMMUNOFLUORESCENCE INDIRECTE AVEC TITRAGE SI RECHERCHE POSITIVE);0
V514;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTINUCLEAIRES . DNA NATIF PAR METHODE RIA SIMPLE RECHERCHE);0
V515;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTINUECLAIRES . DNA NATIF PAR METHODE RIA AVEC TITRAGE SI RECHERCHE POSITIVE);0
V516;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTINUECLAIRES . DNA DENATURE SIMPLE RECHERCHE);0
V517;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTINUECLAIRES . DNA DENATURE AVEC TITRAGE SI RECHERCHE POSITIVE);0
V518;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTINUECLAIRES . ENA OU ECT SIMPLE RECHERCHE);0
V519;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTINUECLAIRES . ENA OU ECT AVEC TITRAGE SI RECHERCHE POSITIVE);0
V520;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTINUECLAIRES . RNP ET ANTI-SM);0
V521;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-CARTILAGE SIMPLE RECHERCHE);0
V522;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-CARTILAGE AVEC TITRAGE SI RECHERCHE POSITIVE);0
W585;REPRISE PROTHESE TOTALE + RECONSTRUC. OSSEUSE 1 SEULE EXTREM. : GENOU;0
W586;REPRISE PROTHESE TOTALE + RECONSTRUC. OSSEUSE DE 2 EXTREM. : GENOU;0
W587;RECONSTITUT. LIGAMENT.OPER.CENTRALE OU PERIPH.POUR 1 LIGAMENT : GENOU;0
W588;RECONSTIT. LIGAMENT.OPER.CENTRALE OU PERIPH. POUR 2 LIGAMENTS : GENOU;0
W589;RECONSTITUTION LIGAMENT.OPER.CENTRALE OU PERIPH.POUR 3 LIGAM. OU+:GENOU;0
W590;RECONSTRUC.ARTICUL.CARTILAGINEUSE NON PROTHETIQUE : GENOU;0
W591;AUTRES OPERATIONS ARTICULAIRES SUR LE GENOU;0
W592;REDUC.CONTENTION FRACT.COMPLEXE+TRACTION OSS. : DIAPH. TIBIA/PERONE;0
W593;REDUC.FRACT.SIMPLE ET CONTENTION PAR PLATRE CRURO-PEDIEUX : DIAPH. TIBIA/PERONE;0
W594;REDUC.FRACT.COMPLEXE ET IMMOBIL.PAR PLATRE CRURO-PEDIEUX : DIAPH. TIBIA/PERONE;0
W595;EXER. SIMPLE FRAGM. OSS. SANS INTERR. CONTIN. OSS.:DIAPH. TIBIA/PERONE;0
W596;EXERESE PERCUTANEE FRAGMENT OSSEUX : DIAPHYSE TIBIA/PERONE;0
W597;OSTEOSYNTHESE PAR FIXATEUR EXTERNE COMPLEXE : TIBIA;0
V265;** RE   ** CHAMP TAU 1985 - REFONTE ** (METHEMOGLOBINE : RECHERCHE);0
V266;** RE   ** CHAMP TAU 1985 - REFONTE ** (S' NUCLEOTIDASE : ACTIVITE);0
V338;** RE   ** CHAMP TAU 1985 - REFONTE ** (GROUPES DE L'AK (ADENYLATE KINASE));0
V339;** RE   ** CHAMP TAU 1985 - REFONTE ** (GROUPES DE L'A.D.A. (ADENOSINE DEAMINASE));0
V340;** RE   ** CHAMP TAU 1985 - REFONTE ** (GROUPES DE LA GLO1 (GLYOXALASE 1));0
V341;** RE   ** CHAMP TAU 1985 - REFONTE ** (GROUPES DE LA GPT (S. GLUTAMIQUE PYRUVIQUE TRANSAMINASE));0
V342;** RE   ** CHAMP TAU 1985 - REFONTE ** (GROUPES DE L'ANHYDRASE CARBONIQUE);0
V343;** RE   ** CHAMP TAU 1985 - REFONTE ** (GROUPES DE LA PGM (PHOSPHOGLUCOMUTASE));0
V350;** RE   ** CHAMP TAU 1985 - REFONTE ** (DOSAGE D'UN MEDICAMENT QUELQU'IL SOIT DANS QUELQUE LIQUIDE DE PRELEVEMENT QUE CE SOIT AVEC UNE TECHNIQUE UTILISANT UN MARQUEUR RIA);0
V437;** RE   ** CHAMP TAU 1985 - REFONTE ** (GROUPAGE ABH OU LEWIS SALIVAIRE);0
W238;RESECT. SANS INTERRUP. CONTIN. OS. SANS RECONSTRUC.: 1 OS AVANT-BRAS;0
W239;RESECT. SANS INTERRUPT. CONTIN.OS. SANS RECONSTRUC. : 2 OS AVANT-BRAS;0
W240;RESECTION SEGMENTAIRE SANS RECONSTRUC. : 1 OS AVANT-BRAS;0
W241;RESECTION SEGMENTAIRE SANS RECONSTRUCTION : 2 OS AVANT-BRAS;0
W242;RESECT. SEGMENT.+ INTERPOSIT. PROTHESE OU AUTRE MATERIAU:1 OS AVANT-BRAS;0
W243;RESECT. SEGMENT.+ INTERPOSIT. PROTHESE OU AUTRE MATERIAU:2 OS AVANT-BRAS;0
W244;PERFORATION, FORAGE, INJECT. THERAPEUT. INTRA-OSS. : 1 OS AVANT-BRAS;0
W245;PERFORATION, FORAGE, INJECT. THERAPEUT. INTRA-OSS. : 2 OS AVANT-BRAS;0
W246;OSTEOSYNTHESE PAR FIXATEUR EXTERNE : MS HUMERUS;0
V448;** RE   ** CHAMP TAU 1985 - REFONTE ** (EPREUVE AU SACCHAROSE);0
V449;** RE   ** CHAMP TAU 1985 - REFONTE ** (HEMOLYSE EN MILIEU ACIDE (HAM ET DACIE));0
V450;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-HEMOLYSE A 37)C);0
V451;** RE   ** CHAMP TAU 1985 - REFONTE ** (LYSE PAR LES ANTI-CORPS ANTI-II);0
V452;** RE   ** CHAMP TAU 1985 - REFONTE ** (AGGLUTINATION DES HEMATIES TRAITEES PAR UNE ENZYME PROTEOLYTIQUE EN SERUM COMPATIBLE);0
V453;** RE   ** CHAMP TAU 1985 - REFONTE ** (PHENOTYPE GM);0
W130;EXERESE SIMPLE FRAGMENT OS SANS INTERRUP. CONTIN. : MS CUBITUS;0
W131;EXERESE SIMPLE FRAGMENT OS SANS INTERRUP. CONTIN. : MS RADIUS;0
W132;EVIDEMENT SANS COMBLEMENT CAVITE OSS. : MI HUMERUS;0
W133;EVIDEMENT AVEC COMBLEMENT CAVITE OSS. : MI HUMERUS;0
W134;EVID.SANS COMBLE. ET SANS RECONSTRUC. CAVITE OSS. : MS CUBITUS/RADIUS;0
W549;BIOPSIE SYNOVIALE A L'AIGUILLE : GENOU;0
W550;BIOPSIE SYNOVIALE PAR ARTHROTOMIE : GENOU;0
W551;TEST DYNAMIQUE DE STABILITE LIGAMENTAIRE : GENOU;0
W552;AUTRES ACTES ARTICULAIRES DIAGNOSTIQUES : GENOU;0
V065;** RE   ** CHAMP TAU 1985 - REFONTE ** (ACIDE LACTIQUE);0
V066;** RE   ** CHAMP TAU 1985 - REFONTE ** (ACIDES GRAS LIBRES DU PLASMA);0
V067;** RE   ** CHAMP TAU 1985 - REFONTE ** (ACIDE URIQUE);0
V141;** RE   ** CHAMP TAU 1985 - REFONTE ** (PH (MESURE ELECTROMETRIQUE));0
V142;** RE   ** CHAMP TAU 1985 - REFONTE ** (PIGMENTS ET SELS BILIAIRES (RECHERCHES));0
V143;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROTEINES (RECHERCHE));0
V144;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROTEINES (RECHERCHE ET DOSAGE));0
V145;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROTEINES (RECHERCHE ET IDENTIFICATION PAR THERMOSOLUTILITE));0
V146;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROTEINES (RECHERCHE ET IDENTIFICATION PAR ELECTROPHORESE, Y COMPRIS LE DOSAGE DE PROTEINES));0
V147;** RE   ** CHAMP TAU 1985 - REFONTE ** (PLOMB);0
V148;** RE   ** CHAMP TAU 1985 - REFONTE ** (PORPHYRINES (RECHERCHE));0
V149;** RE   ** CHAMP TAU 1985 - REFONTE ** (PORPHYRINES (RECHERCHE, DOSAGE, IDENTIFICATION));0
V150;** RE   ** CHAMP TAU 1985 - REFONTE ** (POTASSIUM);0
V151;** RE   ** CHAMP TAU 1985 - REFONTE ** (SANG (CARACTERISATION SOIT PAR RECHERCHE DES HEMATIES, SOIT PAR L'HEMOGLOBINE));0
V152;** RE   ** CHAMP TAU 1985 - REFONTE ** (SODIUM);0
V153;** RE   ** CHAMP TAU 1985 - REFONTE ** (SODIUM + POTASSIUM + CHLORURES);0
V154;** RE   ** CHAMP TAU 1985 - REFONTE ** (SUCRE (RECHERCHE));0
V155;** RE   ** CHAMP TAU 1985 - REFONTE ** (SUCRE (RECHERCHE ET DOSAGE));0
V484;** RE   ** CHAMP TAU 1985 - REFONTE ** (INDEX DE REFRINGENCE LYMPHOCYTAIRE (APRES STIMULATION));0
V485;** RE   ** CHAMP TAU 1985 - REFONTE ** (LIBERATION HISTAMINE);0
V486;** RE   ** CHAMP TAU 1985 - REFONTE ** (TEST DE TRANSFORMATION DES LYMPHOCYTES EN PRESENCE DE MITOGENES PAR METHODE ISOTOPIQUE);0
V487;** RE   ** CHAMP TAU 1985 - REFONTE ** (TEST DE TRANSFORMATION DES LYMPHOCYTES EN PRESENCE DE MITOGENES PAR METHODE MORPHOLOGIQUE);0
W026;EVIDEMENT SANS COMBLEMENT CAVITE OSSEUSE : CLAVICULE;0
W027;EVIDEMENT AVEC COMBLEMENT CAVITE OSSEUSE : CLAVICULE;0
W028;EXERESE SIMPLE FOYER OUVERT FRAGM. OS. SANS INTERR. CONTIN. : OMOPLATE;0
V268;** RE   ** CHAMP TAU 1985 - REFONTE ** (PHOSPHOFRUCTOKINASE : ACTIVITE);0
V269;** RE   ** CHAMP TAU 1985 - REFONTE ** (PHOSPHOGLUCOMUTASE : ACTIVITE);0
V270;** RE   ** CHAMP TAU 1985 - REFONTE ** (PHOSPHOGLYCERATE KINASE : ACTIVITE);0
V271;** RE   ** CHAMP TAU 1985 - REFONTE ** (PHOSPHOGLYCEROMUTASE : ACTIVITE);0
V272;** RE   ** CHAMP TAU 1985 - REFONTE ** (PHOSPHOHEXOSE ISOMERASE : ACTIVITE);0
V273;** RE   ** CHAMP TAU 1985 - REFONTE ** (PYRIMIDINE 5' NUCLEOTIDASE : ACTIVITE);0
V274;** RE   ** CHAMP TAU 1985 - REFONTE ** (PYRUVATE KINASE DANS LES ERYTHROCYTES : ACTIVITE);0
W116;AUTRES OSTEOTOMIES : DIAPHYSE HUMERUS;0
W117;RESECT. SANS INTERRUP. CONTIN. OSS. SANS RECONSTRUC.: DIAPH. HUMERALE;0
W118;RESECT. SANS INTERRUP. CONTIN. OSS. + RECONSTRUC.  : DIAPH. HUMERALE;0
W119;RESECTION SEGMENTAIRE ET REMPLACEMENT : DIAPHYSE HUMERUS;0
W120;PERFORATION, FORAGE, INJECTION THERAPEUTIQUE : DIAPH. HUMERUS;0
W121;PONCTION OU INJECTION INTRA-ARTICUL. VISEE DIAGN. ARTICUL. SCAPULO-HUMERALE;0
W122;BIOPSIE CHIRURGICALE : MI HUMERUS ET/OU MS CUBITUS;0
W123;BIOPSIE CHIRURGICALE : MS RADIUS;0
W124;PONCTION-BIOPSIE A L'AIGUILLE : MI HUMERUSET/OU MS CUBITUS/RADIUS;0
W125;TRAIT. ORTHOPED. FRACT. SIMPLE : MI HUMERUS ET/OU MS CUBITUS/RADIUS;0
W126;TRAIT. ORTHOPED. FRACT. COMPLEXE + CONFECTION APP. THORACO-BRACHIAL : MI HUMERUS ET/OU MS CUBITUS/RADIUS;0
W127;TRAIT. ORTHOPED. FRACT. COMPLEXE + TRACTION CONTINUE : MI HUMERUS ET/OU MS CUBITUS;0
W128;EXER.SIMPLE FRAGMENT OS SANS INTERR. CONTIN. SANS RECONSTRUC.:MI HUMERUS;0
W129;EXERESE PERCUTANEE FRAGMENT OS : MI HUMERUS ET/OU MS CUBITUS/RADIUS;0
V329;** RE   ** CHAMP TAU 1985 - REFONTE ** (GROUPES DE LA GLUTATHION REDUCTASE);0
V330;** RE   ** CHAMP TAU 1985 - REFONTE ** (ISO-ENZYMES DE LA LDH ERYTHROCYTAIRE (POLYMORPHISME));0
V331;** RE   ** CHAMP TAU 1985 - REFONTE ** (ISO-ENZYMES DE LA PSEUDO-CHOLINESTERASE (POLYMORPHISME));0
V332;** RE   ** CHAMP TAU 1985 - REFONTE ** (ISO-ENZYMES DE LA MALATE DESHYDROGENASE (POLYMORPHISME));0
V575;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC CYTOTOXIQUES DANS LE MUCUS CERVICAL -AVEC TITRAGE SI RECHERCHE POSITIVE);0
V576;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC AGGLUTINANT DANS LE SERUM -SIMPLE RECHERCHE);0
V577;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC AGGLUTINANT DANS LE SERUM -AVEC TITRAGE SI RECHERCHE POSITIVE);0
V578;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC AGGLUTINANT DANS LE LIQUIDE SEMINAL -SIMPLE RECHERCHE);0
V579;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC AGGLUTINANT DANS LE LIQUIDE SEMINAL -AVEC TITRAGE SI RECHERCHE POSITIVE);0
V580;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES AC AGGLUTINANT DANS LE MUCUS CERVICAL : SIMPLE RECHERCHE);0
V581;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC AGGLUTINANT DANS LE MUCUS CERVICAL -AVEC TITRAGE SI RECHERCHE POSITIVE);0
V582;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC AUTRES DANS LE SERUM -SIMPLE RECHERCHE);0
V583;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC AUTRES DANS LE SERUM -AVEC TITRAGE SI RECHERCHE POSITIVE);0
V584;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC AUTRES DANS LE LIQUIDE SEMINAL -SIMPLE RECHERCHE);0
V585;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC AUTRES DANS LE LIQUIDE SEMINAL -AVEC TITRAGE SI RECHERCHE POSITIVE);0
U912;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U913;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U914;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U915;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U916;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U917;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U918;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U919;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
U920;** RS   ** RESERVE AUX BESOINS LOCAUX **;0
V370;** RE   ** CHAMP TAU 1985 - REFONTE ** (CARACTERISATION D'UNE IMMUNOGLOBULINE MONOCLONALE DANS LE SERUM);0
V371;** RE   ** CHAMP TAU 1985 - REFONTE ** (CARACTERISATION D'UNE IMMUNOGLOBULINE MONOCLONALE DANS LES URINES);0
V372;** RE   ** CHAMP TAU 1985 - REFONTE ** (CARACTERISATION D'UN FRAGMENT, D'UNE CHAINE D'IMMUNOGLOBULINE, OU D'UNE IMMUNOGLOBULINE ANORMALE DANS LE SERUM);0
V373;** RE   ** CHAMP TAU 1985 - REFONTE ** (RECHERCHE D'UN ANTICORPS (1) AUTRE QUE CEUX NOMMEMENT DESIGNES DANS LES DIFFERENTS CHAPITRES PAR INHIBITION DE L'HEMAGLUTINATION);0
V304;** RE   ** CHAMP TAU 1985 - REFONTE ** (COMPLEMENT FRACTEUR BF : DOSAGE);0
V305;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROTEINES TOTALES DANS LES URINES OU LE LIQUIDE CEPHALO-RACHIDIEN PAR NEPHELEMETRIE OU PAR TURBIDIMETRIE : DOSAGE);0
V306;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROTEINES TOTALES DANS LE SERUM ET LE PLASMA PAR NEPHELEMETRIE OU PAR TURBIDIMETRIE : DOSAGE);0
V307;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROTEINES TOTALES DANS LES URINES OU LE LIQUIDE CEPHALO-RACHIDIEN PAR COLORIMETRIE : DOSAGE);0
V308;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROTEINES : RECHERCHE);0
V378;** RE   ** CHAMP TAU 1985 - REFONTE ** (RECHERCHE D'UN ANTICORPS (1) AUTRE QUE CEUX NOMMEMENT DESIGNES DANS LES DIFFERENTS CHAPITRES PAR AGGLUTINATION PASSIVE);0
V523;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-COLON SIMPLE RECHERCHE);0
V573;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC CYTOTOXIQUES DANS LE LIQUIDE SEMINAL -AVEC TITRAGE SI RECHERCHE POSITIVE);0
V574;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-SPERMATOZOIDES-AC CYTOTOXIQUES DANS LE MUCUS CERVICAL -SIMPLE RECHERCHE);0
V016;** RE   ** CHAMP TAU 1985 - REFONTE ** (EPREUVE D'HYPERGLYCEMIE PROVOQUEE (AU MOINS CINQ DOSAGES), Y COMPRIS RECHERCHES ET EVENTUELLEMENT DOSAGE DE LA GLYCOSURIE);0
V091;** RE   ** CHAMP TAU 1985 - REFONTE ** (LIPIDOGRAMME (ELECTROPHORESE) (AVEC DETERMINATION DES POURCENTAGES + DOCUMENT ET COMPTE RENDU));0
V092;** RE   ** CHAMP TAU 1985 - REFONTE ** (LITHIUM);0
V093;** RE   ** CHAMP TAU 1985 - REFONTE ** (MAGNESIUM PLASMATIQUE OU GLOBULAIRE);0
V094;** RE   ** CHAMP TAU 1985 - REFONTE ** (METHEMOGLOBINE);0
V095;** RE   ** CHAMP TAU 1985 - REFONTE ** (MUCOPOLYSACCHARIDES);0
V096;** RE   ** CHAMP TAU 1985 - REFONTE ** (OXYDE DE CARBONE);0
V097;** RE   ** CHAMP TAU 1985 - REFONTE ** (OXYGENE);0
V098;** RE   ** CHAMP TAU 1985 - REFONTE ** (PHOSPHORE MINERAL);0
V099;** RE   ** CHAMP TAU 1985 - REFONTE ** (PHOSPHORE DES PHOSPHOLIPIDES);0
V100;** RE   ** CHAMP TAU 1985 - REFONTE ** (PLOMB);0
V101;** RE   ** CHAMP TAU 1985 - REFONTE ** (POTASSIUM);0
V102;** RE   ** CHAMP TAU 1985 - REFONTE ** (POTASSIUM + SODIUM + CHLORE);0
V103;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROTEINES SERIQUES OU PLASMATIQUES TOTALES);0
V104;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROTEINES AVEC RAPPORT SERUMALBUMINE-SERUM GLOBULINES (NE PEUT SE CUMULER AVEC LE PROTEINOGRAMME));0
V105;** RE   ** CHAMP TAU 1985 - REFONTE ** (PROTEINOGRAMME (ELECTROPHORESE) AVEC DETERMINATION DES POURCENTAGES, DOSAGE DES PROTEINES TOTALES + DOCUMENT ET COMPTE RENDU);0
W224;AUTOGREFFE OSS.+GREFFON PEDICULE VASCULO-NERVEUX : 1 OS AVANT-BRAS;0
W305;OSTEOSYNTH.PAR FIXATEUR EXTERNE 2 ARTICULATIONS OU + : DOIGTS;0
W306;ARTHROTOMIE SIMPLE 1 ARTICULATION : DOIGTS;0
W307;ARTHROTOMIE SIMPLE 2 ARTICULATION OU + : DOIGTS;0
W308;ARTHROLYSE AVEC OU SANS CAPSULECTOMIE 1 ARTICUL. : DOIGTS;0
W309;ARTHROLYSE AVEC OU SANS CAPSULECTOMIE 2 ARTICUL. OU + : DOIGTS;0
W310;SYNOVECTOMIE POUR 1 SEULE ARTICULATION : DOIGTS;0
W311;SYNOVECTOMIE POUR 2 ARTICULATIONS ET + : DOIGTS;0
W312;ARTHROPLASTIE OU CAPSULOPLASTIE SANS PROTH. OU SUTURE LIGAM. 1 ARTICUL. DOIGTS;0
W313;ARTHROPLASTIE OU CAPSULOPLASTIE SANS PROTH. OU SUTURE LIGAM. 2 ARTICUL. ET + : DOIGTS;0
W314;ARTHROPLASTIE + PROTHESE 1 ARTICULATION : DOIGTS;0
W315;ARTHROPLASTIE + PROTHESE 2 ARTICULATIONS ET + : DOIGTS;0
W316;ARTHRODESE 1 ARTICULATION : DOIGTS;0
W317;ARTHRODESE 2 ARTICULATIONS ET + : DOIGTS;0
W318;RESECTION LARGE 1 ARTICUL. + RECONSTRUC. PAR GREFFE : DOIGTS;0
W319;RESECTION LARGE 2 ARTICUL. ET + AVEC RECONSTRUC. PAR GREFFE : DOIGTS;0
V603;** RE   ** CHAMP TAU 1985 - REFONTE ** (AUTO-AC ANTI-TUBULE RENAL PAR LA METHODE RIA AVEC TITRAGE SI RECHERCHE POSITIVE);0
V778;** RE   ** CHAMP TAU 1985 - REFONTE ** (TEST D'AFFINITE DE L'HEMOGLOBINE POUR L'OXYGENE (TONOMETRIE) AUTOMATIQUE);0
V779;** RE   ** CHAMP TAU 1985 - REFONTE ** (TEST D'AFFINITE DE L'HEMOGLOBINE POUR L'OXYGENE (TONOMETRIE) MANUEL);0
V785;** RE   ** CHAMP TAU 1985 - REFONTE ** (TEMPS DE SAIGNEMENT PAR DUKE);0
V786;** RE   ** CHAMP TAU 1985 - REFONTE ** (TEMPS DE SAIGNEMENT PAR IVY, 3 PTS);0
W625;RESECTION SANS INTERRUPT. CONTIN. OSS.+ RECONSTRUC. : MI TIBIA/PERONE;0
