CPT_MIR_NUM;CPT_COP_NUM;CPT_CMU_COD;CPT_MIR_LIB;TEC_COL
656121124;656121124;;Contrats des laboratoires;0
6561211241;6561211241;;Contrats des laboratoires - CBP;0
6561211242;6561211242;;Contrats des laboratoires - CSP;0
6561211383;6561211383;;Premanence pharmaceutique;0
6561211682;6561211682;;Autres Prest. en nature - Soins à l'étranger;0
65612118;65612118;;Prestations éxécutées en ville - Conventions Internationales;0
6561212211;6561212211;;IME;0
6561212212;6561212212;;ITEP;0
6561212213;6561212213;;Etablissements Polyhandicapés;0
6561212218;6561212218;;Autres Etablissements;0
6561212221;6561212221;;MAS;0
6561212228;6561212228;;Autres Etablissements;0
656121228;656121228;;Autres prestations médico-sociales;0
6561212281;6561212281;;Autres prestations médico-sociales - Conventions Internationales;0
6561212288;6561212288;;Autres prestations médico-sociales - Autres;0
451126773;451126773;;CNAMTS - Cliniques privées - FHT;0
4511274;4511274;;CNAMTS - Corps de réserve sanitaire;0
65611123163;65611123163;1H;Prest.Mal.  - Clinique privée passage aux Urgence - TAA;0
65611123175;65611123175;;Mal-Forfait annuel haute technicité;0
65611223163;65611223163;;Prest.Mat-Clinique privée passage aux Urgence - TAA;0
65612123163;65612123163;;Prest.AT-MP- Clinique privée passage aux Urgence - TAA;0
65612123175;65612123175;;AT-MP-Forfait annuel haute technicité;0
6562617101;6562617101;;Complément Social Invalidité (CRPCEN);0
45112663;45112663;;CNAMTS - Forfait d'adhésion zone déficitaire - Autres régimes;0
451126774;451126774;;CNAMTS - Cliniques privées - Différentiel tarifaire;0
656311321;656311321;;Programme SOPHIA - Rémunération des professionnels de santé;0
4511245;4511245;;CNAMTS-HOPITAL T2A;0
45112451;45112451;;CNAMTS-SECTIONS LOCALES MUTUALISTES DU REG.GEN.-HOPITAL T2A;0
451124511;451124511;;CNAMTS-MGEN-HOPITAL T2A;0
451124512;451124512;;CNAMTS-MG-HOPITAL T2A;0
451124513;451124513;;CNAMTS-MGP-HOPITAL T2A;0
451124514;451124514;;CNAMTS-MFP--HOPITAL T2A;0
451124515;451124515;;CNAMTS-MNH-HOPITAL T2A;0
451124516;451124516;;CNAMTS-MNAM-HOPITAL T2A;0
451124517;451124517;;CNAMTS-LMDE--HOPITAL T2A;0
45112455;45112455;;CNAMTS-AUTRES REG.-HOPITAL T2A;0
451124551;451124551;;CNAMTS-MSA-HOPITAL T2A;0
451124552;451124552;;CNAMTS-RSI-HOPITAL T2A;0
451124553;451124553;;CNAMTS-CNMSS-HOPITAL T2A;0
451124554;451124554;;CNAMTS-RATP-HOPITAL T2A;0
451124555;451124555;;CNAMTS-SNCF-HOPITAL T2A;0
451124556;451124556;;CNAMTS-BDF-HOPITAL T2A;0
451124557;451124557;;CNAMTS-AUT. REGIMES & ORG.DE SECURITE SOCIALE-HOPITAL T2A;0
4511245571;4511245571;;CNAMTS-CRPCEN-HOPITAL T2A;0
4511245572;4511245572;;CNAMTS-ENIM-HOPITAL T2A;0
4511245573;4511245573;;CNAMTS-CAVIMAC-HOPITAL T2A;0
4511245574;4511245574;;CNAMTS-URSSM-HOPITAL T2A;0
4511245575;4511245575;;CNAMTS-PORT BORD.-HOPITAL T2A;0
4511245576;4511245576;;CNAMTS-CCIP-HOPITAL T2A;0
4511245577;4511245577;;CNAMTS-ASS.NAT.-HOPITAL T2A;0
4511245578;4511245578;;CNAMTS-SENAT-HOPITAL T2A;0
4511257;4511257;;CNAMTS-CREANCE HOPITAL T2A;0
45112571;45112571;;CNAMTS-CREANCE CG-ACOMPTE H;0
45112572;45112572;;CNAMTS-CREANCE CG-VERSEMENT H;0
45112575;45112575;;CNAMTS-CREANCE H-VERSEMENT H;0
4511357;4511357;;CNAMTS-DETTES CP-VERSEMENT H;0
45113571;45113571;;CNAMTS-DETTES CP/RG-VERSEMENT H;0
45113572;45113572;;CNAMTS-DETTES CP/MSA-VERSEMENT H;0
45113573;45113573;;CNAMTS-DETTES CP/CNMSS-VERSEMENT H;0
45113574;45113574;;CNAMTS-DETTES CP/URSSM-VERSEMENT H;0
4522245;4522245;;CPAM-HOPITAL T2A;0
45222451;45222451;;CPAM-SECTIONS LOCALES MUTUALISTES DU REG.GEN.-HOPITAL T2A;0
452224511;452224511;;CPAM-MGEN-HOPITAL T2A;0
452224512;452224512;;CPAM-MG-HOPITAL T2A;0
452224513;452224513;;CPAM-MGP-HOPITAL T2A;0
452224514;452224514;;CPAM-MFP--HOPITAL T2A;0
452224515;452224515;;CPAM-MNH-HOPITAL T2A;0
452224516;452224516;;CPAM-MNAM-HOPITAL T2A;0
452224517;452224517;;CPAM-LMDE--HOPITAL T2A;0
45222455;45222455;;CPAM-AUTRES REG.-HOPITAL T2A;0
452224551;452224551;;CPAM-MSA-HOPITAL T2A;0
452224552;452224552;;CPAM-RSI-HOPITAL T2A;0
6561121682;6561121682;1I;Autres Prest.en nature - Soins à l'étranger;0
452224553;452224553;;CPAM-CNMSS-HOPITAL T2A;0
452224554;452224554;;CPAM-RATP-HOPITAL T2A;0
452224555;452224555;;CPAM-SNCF-HOPITAL T2A;0
452224556;452224556;;CPAM-BDF-HOPITAL T2A;0
452224557;452224557;;CPAM-AUT. REGIMES & ORG.DE SECURITE SOCIALE-HOPITAL T2A;0
4522245571;4522245571;;CPAM-CRPCEN-HOPITAL T2A;0
4522245572;4522245572;;CPAM-ENIM-HOPITAL T2A;0
4522245573;4522245573;;CPAM-CAVIMAC-HOPITAL T2A;0
4522245574;4522245574;;CPAM-URSSM-HOPITAL T2A;0
4522245575;4522245575;;CPAM-PORT BORD.-HOPITAL T2A;0
4522245576;4522245576;;CPAM-CCIP-HOPITAL T2A;0
4522245577;4522245577;;CPAM-ASS.NAT.-HOPITAL T2A;0
4522245578;4522245578;;CPAM-SENAT-HOPITAL T2A;0
4522257;4522257;;CPAM-CREANCE HOPITAL T2A;0
45222572;45222572;;CPAM-CREANCE CG-VERSEMENT H;0
4522357;4522357;;CPAM-DETTE HOPITAL T2A;0
45223571;45223571;;CPAM-DETTE CP RG-VERSEMENT H;0
45223572;45223572;;CPAM-DETTE CP  MSA-VERSEMENT H;0
45223573;45223573;;CPAM-DETTE CP CNMSS-VERSEMENT H;0
45223574;45223574;;CPAM-DETTE CP CANSSM-VERSEMENT H;0
452246;452246;;CPAM-CREANCES & DETTES-HOPITAL T2A;0
4522462;4522462;;CPAM-CREANCES CAISSE RATTACHEMENT-MUTUELLES LOCALES;0
4522463;4522463;;CPAM-DETTES CP-MUTUELLES LOCALES;0
4526245;4526245;;CGSS-HOPITAL T2A;0
45262451;45262451;;CGSS-SECTIONS LOCALES MUTUALISTES DU REG.GEN.-HOPITAL T2A;0
452624511;452624511;;CGSS-MGEN-HOPITAL T2A;0
452624512;452624512;;CGSS-MG-HOPITAL T2A;0
452624513;452624513;;CGSS-MGP-HOPITAL T2A;0
452624514;452624514;;CGSS-MFP--HOPITAL T2A;0
452624515;452624515;;CGSS-MNH-HOPITAL T2A;0
452624516;452624516;;CGSS-MNAM-HOPITAL T2A;0
452624517;452624517;;CGSS-LMDE--HOPITAL T2A;0
452624519;452624519;;CGSS-AUT.MUT.--HOPITAL T2A;0
45262455;45262455;;CGSS-AUTRES REG.-HOPITAL T2A;0
452624551;452624551;;CGSS-MSA-HOPITAL T2A;0
65612114425811;6561211442;;Prest.AT. -Orth. & Prpth.ext.déliv.propharmaciens.presc.Inf.lib.;0
65612114425812;6561211442;;Prest.AT. -Orth. & Proth.ext.déliv.propharmaciens.presc.Inf.sal.;0
656111114118;65611111411;1C;/Prescrits des autres;0
6561111141181;65611111411;1C;Prescrits par infirmières;0
65611111411811;65611111411;1C;Prest. Mal. Hon. paramédic. infirmier lib. presc.autres-inf. lib.;0
65611111411812;65611111411;1C;Prest. Mal. Hon. paramédic. infirmier lib. presc.autres-inf. sal.;0
6561111141218;65611111412;1C;/Prescrits des autres;0
65611111412181;65611111412;1C;Prescrits par infirmières;0
656111114121811;65611111412;1C;Prest. Mal. Hon. paramédic. infirmier sal. Med. lib. presc.autres-inf. lib.;0
475331645;475331645;;Prest. à recycler Prestij Mutuelle de la C.G.E. (La Neptune);0
475331651;475331651;;Prest. à recycler Prestij Mutuelle du personnel Municipal & Hospitalier;0
475331652;475331652;;Prest. à recycler Prestij Mutuelle COVIMUT - Poitiers (Transports en commun);0
475331654;475331654;;Prest. à recycler Prestij Mutuelle du personnel Municipal & transports en commun;0
475331656;475331656;;Prest. à recycler Prestij Mutuelle du personnel Municipal & collectivités locales;0
475331689;475331689;;Prest. à recycler Prestij Mutuelle de l'Est - Sect. Strasbourg;0
475331;475331;;Prestations à recycler - PRESTIJ Mutuelles;0
475332500;475332500;;Prest. à réimputer Prestij Mutuelle Générale des Affaires Sociales;0
475332501;475332501;;Prest. à réimputer Prestij M.G.E.N. - Sect. extra-métropole;0
475332503;475332503;;Prest. à réimputer Prestij Mutuelle Générale de la Police - Sect. Paris;0
475332504;475332504;;Prest. à réimputer Prestij Mutuelle Agents des Impôts;0
475332505;475332505;;Prest. à réimputer Prestij Mutuelle Autonome Générale de l'Education;0
475332506;475332506;;Prest. à réimputer Prestij M.G.E.N.;0
475332507;475332507;;Prest. à réimputer Prestij Mutuelle du Ministère de l'Agriculture;0
475332508;475332508;;Prest. à réimputer Prestij Mutuelle Générale de l'Equipement & des Transports;0
475332509;475332509;;Prest. à réimputer Prestij Mutuelle du Ministère de l'Industrie;0
475332511;475332511;;Prest. à réimputer Prestij Mutuelle du Trésor;0
475332512;475332512;;Prest. à réimputer Prestij Mutuelle Générale des P.T.T.;0
475332513;475332513;;Prest. à réimputer Prestij Mutuelle des Douanes;0
475332514;475332514;;Prest. à réimputer Prestij Mutuelle des agents des C.A.N.S.S.M.;0
475332515;475332515;;Prest. à réimputer Prestij Sté Mutualiste de l'I.N.S.E.E.;0
475332516;475332516;;Prest. à réimputer Prestij Mutuelle de la Marine;0
475332518;475332518;;Prest. à réimputer Prestij Mutuelle de la C.D.C.;0
475332519;475332519;;Prest. à réimputer Prestij Mutuelle des Personnels Civils de l'Aviation;0
475332520;475332520;;Prest. à réimputer Prestij Union des Stés Mutualistes Fonct. Région Parisienne;0
475332523;475332523;;Prest. à réimputer Prestij Mutuelle Centrale des Finances;0
475332526;475332526;;Prest. à réimputer Prestij Mutuelle du Ministère des Anciens Combattants & des Victimes de Guerre;0
475332527;475332527;;Prest. à réimputer Prestij Mutuelle du Ministère de la Justice;0
475332602;475332602;;Prest. à réimputer Prestij Mutuelle Complémentaire ville de Paris, assist. pub. adm. annexes;0
475332603;475332603;;Prest. à réimputer Prestij Mutuelle de l'E.D.F.;0
475333619;475333619;;Recyclage Agence Comptable -  Mutuelle Nationale des Hospitaliers;0
47513689;47513689;;Prest. à ventiler Prestij Mutuelle de l'Est - Sect. Strasbourg;0
475151;475151;;Prestations saisie manuelle;0
475152;475152;;Versements OC Médecins référents;0
475153;475153;;Versements OC CMU;0
47515;47515;;Opérat. compt. Saisies manuelles;0
4753121;4753121;;Prest. à recycler Prestij CPAM - débit;0
475331500;475331500;;Prest. à recycler Prestij Mutuelle Générale des Affaires Sociales;0
475331501;475331501;;Prest. à recycler Prestij M.G.E.N. - Sect. extra-métropole;0
475331503;475331503;;Prest. à recycler Prestij Mutuelle Générale de la Police - Sect. Paris;0
475331504;475331504;;Prest. à recycler Prestij Mutuelle Agents des Impôts;0
475331505;475331505;;Prest. à recycler Prestij Mutuelle Autonome Générale de l'Education;0
475331506;475331506;;Prest. à recycler Prestij M.G.E.N.;0
475331507;475331507;;Prest. à recycler Prestij Mutuelle du Ministère de l'Agriculture;0
475331508;475331508;;Prest. à recycler Prestij Mutuelle Générale de l'Equipement & des Transports;0
475331509;475331509;;Prest. à recycler Prestij Mutuelle du Ministère de l'Industrie;0
475331511;475331511;;Prest. à recycler Prestij Mutuelle du Trésor;0
475331512;475331512;;Prest. à recycler Prestij Mutuelle Générale des P.T.T.;0
475331513;475331513;;Prest. à recycler Prestij Mutuelle des Douanes;0
475331514;475331514;;Prest. à recycler Prestij Mutuelle des agents des C.A.N.S.S.M.;0
475331515;475331515;;Prest. à recycler Prestij Sté Mutualiste de l'I.N.S.E.E.;0
475331516;475331516;;Prest. à recycler Prestij Mutuelle de la Marine;0
475331518;475331518;;Prest. à recycler Prestij Mutuelle de la C.D.C.;0
475331519;475331519;;Prest. à recycler Prestij Mutuelle des Personnels Civils de l'Aviation;0
475331520;475331520;;Prest. à recycler Prestij Union des Stés Mutualistes Fonct. Région Parisienne;0
475331523;475331523;;Prest. à recycler Prestij Mutuelle Centrale des Finances;0
475331526;475331526;;Prest. à recycler Prestij Mutuelle du Ministère des Anciens Combattants & des Victimes de Guerre;0
475331527;475331527;;Prest. à recycler Prestij Mutuelle du Ministère de la Justice;0
475331529;475331529;;Prest. à recycler Prestij Mutuelle Familiale France & Outre-Mer;0
475331532;475331532;;Prest. à recycler Prestij Mutuelle Civile de la Guerre;0
475331533;475331533;;Prest. à recycler Prestij Mutuelle des Relations extérieures;0
475331536;475331536;;Prest. à recycler Prestij M.G.P. - Sect. Versailles;0
475331537;475331537;;Prest. à recycler Prestij Mutuelle Générale de la Police;0
475331555;475331555;;Prest. à recycler Prestij Sté Mutualiste Police Nationale;0
475331599;475331599;;Prest. à recycler Prestij Mutualité Fonction Publique;0
475331601;475331601;;Prest. à recycler Prestij M.N.E.F.;0
475331602;475331602;;Prest. à recycler Prestij Mutuelle Complémentaire ville de Paris, assist. pub. adm. annexes;0
475331603;475331603;;Prest. à recycler Prestij Mutuelle de l'E.D.F.;0
475331604;475331604;;Prest. à recycler Prestij Mutuelle de la Police Nationale;0
475331605;475331605;;Prest. à recycler Prestij Mutuelle de l'E.D.F.;0
475331606;475331606;;Prest. à recycler Prestij Mutuelle Nationale Fonct. Collect. Territoriales;0
475331607;475331607;;Prest. à recycler Prestij Mutuelle Transports en commun de Lyon;0
475331609;475331609;;Prest. à recycler Prestij M.G.P.C.L. (Collectivités locales);0
475331610;475331610;;Prest. à recycler Prestij Mutuelle des Hospices Civils de Lyon;0
475331611;475331611;;Prest. à recycler Prestij Mutuelle SOGIREL - Lyon;0
475331612;475331612;;Prest. à recycler Prestij Mutuelle du Bâtiment & des Travaux Publics;0
475331613;475331613;;Prest. à recycler Prestij Mutuelle des Personnels Municipaux - U.P.E.S.E.;0
475331614;475331614;;Prest. à recycler Prestij Mutuelle M.I.C.I.L.S. - U.M.I.G.A.;0
475331615;475331615;;Prest. à recycler Prestij Mutuelle Association Lyonnaise de Prévoyance;0
475331616;475331616;;Prest. à recycler Prestij Mutuelle Municipaux Ville de Marseille;0
475331617;475331617;;Prest. à recycler Prestij Stés d'Etudiants Mutualistes;0
475331619;475331619;;Prest. à recycler Prestij Mutuelle Nationale des Hospitaliers;0
475331622;475331622;;Prest. à recycler Prestij Mutuelle de Fumel;0
475331629;475331629;;Prest. à recycler Prestij 541ème Mutualiste (Lyon);0
475331634;475331634;;Prest. à recycler Prestij Mutuelle du Personnel des Préfectures;0
475331637;475331637;;Prest. à recycler Prestij Mutuelle de l'E.D.F.;0
475331638;475331638;;Prest. à recycler Prestij Mutuelle de l'E.D.F.;0
475331639;475331639;;Prest. à recycler Prestij Mutuelle de l'E.D.F.;0
475331640;475331640;;Prest. à recycler Prestij Mutuelle de l'E.D.F.;0
475331641;475331641;;Prest. à recycler Prestij Mutuelle de l'E.D.F.;0
475332604;475332604;;Prest. à réimputer Prestij Mutuelle de la Police Nationale;0
475332605;475332605;;Prest. à réimputer Prestij Mutuelle de l'E.D.F.;0
475332606;475332606;;Prest. à réimputer Prestij Mutuelle Nationale Fonct. Collect. Territoriales;0
475332607;475332607;;Prest. à réimputer Prestij Mutuelle Transports en commun de Lyon;0
475332609;475332609;;Prest. à réimputer Prestij M.G.P.C.L. (Collectivités locales);0
475332610;475332610;;Prest. à réimputer Prestij Mutuelle des Hospices Civils de Lyon;0
475332611;475332611;;Prest. à réimputer Prestij Mutuelle SOGIREL - Lyon;0
475332612;475332612;;Prest. à réimputer Prestij Mutuelle du Bâtiment & des Travaux Publics;0
475332613;475332613;;Prest. à réimputer Prestij Mutuelle des Personnels Municipaux - U.P.E.S.E.;0
475332614;475332614;;Prest. à réimputer Prestij Mutuelle M.I.C.I.L.S. - U.M.I.G.A.;0
475332615;475332615;;Prest. à réimputer Prestij Mutuelle Association Lyonnaise de Prévoyance;0
475332616;475332616;;Prest. à réimputer Prestij Mutuelle Municipaux Ville de Marseille;0
475332617;475332617;;Prest. à réimputer Prestij Stés d'Etudiants Mutualistes;0
475332619;475332619;;Prest. à réimputer Prestij Mutuelle Nationale des Hospitaliers;0
475332622;475332622;;Prest. à réimputer Prestij Mutuelle de Fumel;0
475332629;475332629;;Prest. à réimputer Prestij 541ème Mutualiste (Lyon);0
475332634;475332634;;Prest. à réimputer Prestij Mutuelle du Personnel des Préfectures;0
475332637;475332637;;Prest. à réimputer Prestij Mutuelle de l'E.D.F.;0
475332638;475332638;;Prest. à réimputer Prestij Mutuelle de l'E.D.F.;0
475332639;475332639;;Prest. à réimputer Prestij Mutuelle de l'E.D.F.;0
475332640;475332640;;Prest. à réimputer Prestij Mutuelle de l'E.D.F.;0
475332641;475332641;;Prest. à réimputer Prestij Mutuelle de l'E.D.F.;0
475332645;475332645;;Prest. à réimputer Prestij Mutuelle de la C.G.E. (La Neptune);0
475332651;475332651;;Prest. à réimputer Prestij Mutuelle du personnel Municipal & Hospitalier;0
475332652;475332652;;Prest. à réimputer Prestij Mutuelle COVIMUT - Poitiers (Transports en commun);0
475332654;475332654;;Prest. à réimputer Prestij Mutuelle du personnel Municipal & transports en commun;0
475332656;475332656;;Prest. à réimputer Prestij Mutuelle du personnel Municipal & collectivités locales;0
475332689;475332689;;Prest. à réimputer Prestij Mutuelle de l'Est - Sect. Strasbourg;0
475332;475332;;Compte  rejet mutuelles en attendant 303;0
475333000;475333000;;Recyclage Agence Comptable -  CPAM;0
4753331;4753331;;Recyclage Agence Comptable - Remboursements de soins;0
475333500;475333500;;Recyclage Agence Comptable -  Mutuelle Générale des Affaires Sociales;0
475333501;475333501;;Recyclage Agence Comptable -  M.G.E.N. - Sect. extra-métropole;0
475333503;475333503;;Recyclage Agence Comptable -  Mutuelle Générale de la Police - Sect. Paris;0
475333504;475333504;;Recyclage Agence Comptable -  Mutuelle Agents des Impôts;0
475333505;475333505;;Recyclage Agence Comptable -  Mutuelle Autonome Générale de l'Education;0
475333506;475333506;;Recyclage Agence Comptable -  M.G.E.N.;0
475333507;475333507;;Recyclage Agence Comptable -  Mutuelle du Ministère de l'Agriculture;0
475333508;475333508;;Recyclage Agence Comptable -  Mutuelle Générale de l'Equipement & des Transports;0
475333509;475333509;;Recyclage Agence Comptable -  Mutuelle du Ministère de l'Industrie;0
475333511;475333511;;Recyclage Agence Comptable -  Mutuelle du Trésor;0
475333512;475333512;;Recyclage Agence Comptable -  Mutuelle Générale des P.T.T.;0
475333513;475333513;;Recyclage Agence Comptable -  Mutuelle des Douanes;0
475333514;475333514;;Recyclage Agence Comptable -  Mutuelle des agents des C.A.N.S.S.M.;0
475333515;475333515;;Recyclage Agence Comptable -  Sté Mutualiste de l'I.N.S.E.E.;0
475333516;475333516;;Recyclage Agence Comptable -  Mutuelle de la Marine;0
475333518;475333518;;Recyclage Agence Comptable -  Mutuelle de la C.D.C;0
475333519;475333519;;Recyclage Agence Comptable -  Mutuelle des Personnels Civils de l'Aviation;0
475333520;475333520;;Recyclage Agence Comptable -  Union des Stés Mutualistes Fonct. Région Parisienne;0
475333523;475333523;;Recyclage Agence Comptable -  Mutuelle Centrale des Finances;0
475333526;475333526;;Recyclage Agence Comptable -  Mutuelle Ministère des Anciens Combattants & des Victimes de Guerre;0
475333527;475333527;;Recyclage Agence Comptable -  Mutuelle du Ministère de la Justice;0
475333529;475333529;;Recyclage Agence Comptable -  Mutuelle Familiale France & Outre-Mer;0
475333532;475333532;;Recyclage Agence Comptable -  Mutuelle Civile de la Guerre;0
475333533;475333533;;Recyclage Agence Comptable -  Mutuelle des Relations extérieures;0
