,table,var,description,var_type,var_size,nomenclature,creation,suppression,dates_manquantes
4257,T_RIPaaFP,ETA_NUM_TWO,Numéro FINESS de l’établissement (site géographique),string,9,-,2010,,
4258,T_RIPaaFP,RIP_NUM,Numéro séquentiel de séjour (idem RPSA),string,6,-,2010,,
4259,T_RIPaaFP,FAC_NUM,N° séquentiel de facture,string,3,-,2010,,
4260,T_RIPaaFP,DEL_DAT_ENT,Délai par rapport à la date d'entrée,number,5,-,2013,,
4261,T_RIPaaFP,LPP_COD,Code référence LPP,string,13,-,2010,,
4262,T_RIPaaFP,EXE_SOI_DTD,Date soins,date,8,-,2020,,
4263,T_RIPaaFP,LPP_QUA,Quantité,number,2,-,2010,,
4264,T_RIPaaFP,LPP_PU_DEV,Tarif référence LPP/ Prix Unitaire sur devis,number,"7,2",-,2010,,
4265,T_RIPaaFP,FAC_MNT,Montant total facturé,number,"7,2",-,2010,,
4266,T_RIPaaFP,LPP_PRI_UNI,Prix d'achat unitaire,number,"7,2",-,2010,,
4267,T_RIPaaFP,MNT_UNI_ECA,Montant unitaire de l'écart indemnisable,number,"7,2",-,2010,,
4268,T_RIPaaFP,TOT_MNT_ECA,Montant total de l'écart indemnisable,number,"7,2",-,2010,,
4269,T_RIPaaFP,TIP_PRS_IDE,Code référence LPP (format numérique),number,13,-,2010,,
4270,T_RIPaaFP,ENT_MOI,Mois de la date de début de séjour,string,2,-,2010,2021,
4271,T_RIPaaFP,ENT_ANN,Année de la date de début de séjour,string,4,-,2010,2021,
4272,T_RIPaaISOCONT,ETA_NUM_EPMSI,N° FINESS e-PMSI,string,,-,,,
4273,T_RIPaaISOCONT,FOR_NUM,N° de format,string,,-,,,
4274,T_RIPaaISOCONT,ANN,Année période de transmission,string,,-,,,
4275,T_RIPaaISOCONT,MOI,Mois période de transmission,string,,-,,,
4276,T_RIPaaISOCONT,ANN_DEB,Année début de mesure,string,,-,,,
4277,T_RIPaaISOCONT,MOI_DEB,Mois début de mesure,string,,-,,,
4278,T_RIPaaISOCONT,ANN_FIN,Année fin de mesure,string,,-,,,
4279,T_RIPaaISOCONT,MOI_FIN,Mois fin de mesure,string,,-,,,
4280,T_RIPaaISOCONT,RIP_NUM,N° séquentiel de séjour du RPSA,string,,-,,,
4281,T_RIPaaISOCONT,SEQ_SEQ_NUM,N° sequentiel de séquence ,string,,-,,,
4282,T_RIPaaISOCONT,TYP_ISO_CONT,Type de contention/isolement,string,,-,,,
4283,T_RIPaaISOCONT,MES_ORD_NUM,N° séquentiel de la mesure,string,,-,,,
4284,T_RIPaaISOCONT,MES_REP_TPS,Identifiant de la mesure,number,,-,,,
4285,T_RIPaaISOCONT,MES_INDIC,Indicateur de mesure ,string,,-,,,
4286,T_RIPaaISOCONT,MES_DUREE,Durée de la mesure,number,,-,,,
4287,T_RIPaaR3A,ETA_NUM_EPMSI,N° FINESS e-PMSI,string,9,-,2007,,
4288,T_RIPaaR3A,FOR_NUM,N° format,string,3,-,2007,,
4289,T_RIPaaR3A,FOR_NUM_ORI,N° format RIM d'orgine,string,3,-,2007,,
4290,T_RIPaaR3A,ETA_NUM_TWO,Second n° FINESS,string,9,-,2007,,
4291,T_RIPaaR3A,ACT_MOD,Modalité de réalisation de l'acte,string,1,-,2021,,
4292,T_RIPaaR3A,IPP_IRR_CRY,Cryptage irreversible de l'IPP,string,16,-,2007,,
4293,T_RIPaaR3A,SEJ_IDT,Identifiant de séjour,string,5,-,2007,,
4294,T_RIPaaR3A,AGE_ANN,Age du patient en années à la date de réalisation de l'acte,number,3,-,2007,,
4295,T_RIPaaR3A,COD_POST,Code postal,string,5,-,2020,,
4296,T_RIPaaR3A,EXE_SOI_DTD,Date l'acte,date,8,-,2020,,
4297,T_RIPaaR3A,AGE_JOU,Age du patient en jours pour les enfants de moins d'un an,number,3,-,2007,,
4298,T_RIPaaR3A,COD_SEX,Sexe du patient,string,1,-,2007,,
4299,T_RIPaaR3A,BDI_COD,Code géographique de résidence,string,5,-,2007,,
4300,T_RIPaaR3A,BDI_DEP,Code département de résidence,string,2,-,2007,,
4301,T_RIPaaR3A,FOR_ACT,Forme d'activité,string,2,-,2012,,
4302,T_RIPaaR3A,SEC_NUM,N°de secteur ou de dispositif intersectoriel,string,5,-,2007,,
4303,T_RIPaaR3A,MOD_SOI,Mode légal de soins,string,1,-,2012,,
4304,T_RIPaaR3A,ORD_NUM,N° d'ordre,string,8,-,2007,,
4305,T_RIPaaR3A,ACT_NAT,Nature de l’acte,string,1,-,2007,,
4306,T_RIPaaR3A,ACT_LIEU,Lieu de l’acte,string,3,-,2007,,
4307,T_RIPaaR3A,PRO_CAT,Catégorie professionnelle de l’intervenant,string,1,-,2007,,
4308,T_RIPaaR3A,INT_NBR,Nombre d’intervenants,number,1,-,2007,,
4309,T_RIPaaR3A,ANO_IND,Indicateur d'anomalie,string,1,-,2012,,
4310,T_RIPaaR3A,ACT_LIB_IND,Indicateur d’activité libérale,string,1,-,2007,,
4311,T_RIPaaR3A,ETB_SAN_AUTOR,Indicateur FINESS géographique sans autorisation,string,1,-,2017,,
4312,T_RIPaaR3A,DGN_PAL,Diagnostic principal ou motif de prise en charge principale,string,6,-,2007,,
4313,T_RIPaaR3A,NBR_DGN,Nombre de diagnostics et facteurs associés,number,2,-,2007,,
4314,T_RIPaaR3A,NAT_PEC,Nature de prise en charge,string,2,-,2007,2012,
4315,T_RIPaaR3A,RAL_ACT_MOI,Mois de la date de réalisation de l'acte,string,2,-,2007,2021,
4316,T_RIPaaR3A,RAL_ACT_ANN,Année de la date de réalisation de l'acte,string,4,-,2007,2021,
4317,T_RIPaaR3AD,ETA_NUM_EPMSI,N° FINESS e-PMSI,string,9,-,2007,,
4318,T_RIPaaR3AD,ETA_NUM_TWO,Second n° FINESS,string,9,-,2007,,
4319,T_RIPaaR3AD,SEJ_IDT,Identifiant de séjour,string,5,-,2011,,
4320,T_RIPaaR3AD,IPP_IRR_CRY,Cryptage irreversible de l'IPP,string,16,-,2007,,
4321,T_RIPaaR3AD,ORD_NUM,N° d'ordre,string,8,-,2007,,
4322,T_RIPaaR3AD,ASS_DGN,Diagnostics et facteurs associés,string,6,-,2007,,
4323,T_RIPaaRSA,ETA_NUM_EPMSI,N° FINESS e-PMSI,string,9,-,2007,,
4324,T_RIPaaRSA,FOR_NUM,N° format,string,3,-,2007,,
4325,T_RIPaaRSA,FOR_NUM_ORI,N° format RIM d'orgine,string,3,-,2007,,
4326,T_RIPaaRSA,ETA_NUM_TWO,Second n° FINESS,string,9,-,2007,,
4327,T_RIPaaRSA,IPP_IRR_CRY,Cryptage irreversible de l'IPP,string,16,-,2007,,
4328,T_RIPaaRSA,SEJ_IDT,Identifiant de séjour,string,5,-,2007,,
4329,T_RIPaaRSA,AGE_ANN,Age du patient en années,number,3,-,2007,,
4330,T_RIPaaRSA,AGE_JOU,Age du patient en jours pour les enfants de moins d'un an,number,3,-,2007,,
4331,T_RIPaaRSA,COD_SEX,Sexe du patient,string,1,-,2007,,
4332,T_RIPaaRSA,BDI_COD,Code géographique de résidence,string,5,-,2007,,
4333,T_RIPaaRSA,BDI_DEP,Code département de résidence,string,2,-,2007,,
4334,T_RIPaaRSA,FOR_ACT,Forme d'activité,string,2,-,2012,,
4335,T_RIPaaRSA,RIP_NUM,N° séquentiel de séjour,string,6,-,2007,,
4336,T_RIPaaRSA,ENT_MOD,Mode d'entrée de séjour,string,1,-,2007,,
4337,T_RIPaaRSA,ENT_DAT_DEL,Acte CCAM Numéro 1 : Délai depuis l'entrée séjour,string,1,-,2020,,
4339,T_RIPaaRSA,COD_POST,Code postal,string,5,-,2020,,
4340,T_RIPaaRSA,ENT_PRV,Provenance,string,1,-,2007,,
4341,T_RIPaaRSA,SOR_MOD,Mode de sortie de séjour,string,1,-,2007,,
4342,T_RIPaaRSA,SOR_DES,Destination,string,1,-,2007,,
4343,T_RIPaaRSA,SEC_NUM,N°de secteur ou de dispositif intersectoriel,string,5,-,2007,,
4344,T_RIPaaRSA,MOD_SOI,Mode légal de soins,string,1,-,2012,,
4345,T_RIPaaRSA,SEQ_IND,Indicateur de séquence correspondant à une sortie d’essai,string,1,-,2007,,
4346,T_RIPaaRSA,SEQ_SEQ_NUM,N° séquentiel de séquence au sein du séjour,string,3,-,2007,,
4348,T_RIPaaRSA,SEQ_PRE_IND,Indicateur de première séquence du séjour,string,1,-,2007,,
4349,T_RIPaaRSA,SEQ_DER_IND,Indicateur de dernière séquence du séjour,string,1,-,2007,,
4350,T_RIPaaRSA,SEQ_FIN_MOI,Mois de la date de fin de séquence,string,2,-,2007,,
4351,T_RIPaaRSA,SEQ_FIN_ANN,Année de la date de fin de séquence,string,4,-,2007,,
4352,T_RIPaaRSA,SEQ_COU_NBJ,Nombre de jours couverts par la séquence,number,3,-,2007,,
4353,T_RIPaaRSA,PRE_JOU_NBJ,Nombre de jours de présence,number,3,-,2007,,
4354,T_RIPaaRSA,PRE_DEM_JOU_NBJ,Nombre de demi-journées de présence,number,3,-,2007,,
4355,T_RIPaaRSA,THE_ISO_NBJ,Nombre de jours d’isolement thérapeutique,number,3,-,2007,,
4356,T_RIPaaRSA,SCO_DEP_HAB,Score pour la dépendance pour l’habillage (AVQ),string,1,-,2007,,
4357,T_RIPaaRSA,SCO_DEP_DPL,Score pour la dépendance pour le déplacement/Locomotion (AVQ),string,1,-,2007,,
4358,T_RIPaaRSA,SCO_DEP_ALI,Score pour la dépendance pour l’alimentation (AVQ),string,1,-,2007,,
4359,T_RIPaaRSA,SCO_DEP_CON,Score pour la dépendance pour la continence (AVQ),string,1,-,2007,,
4360,T_RIPaaRSA,SCO_DEP_CPT,Score pour la dépendance pour le comportement (AVQ),string,1,-,2007,,
4361,T_RIPaaRSA,SCO_DEP_COM,Score dépendance communication (AVQ),string,1,-,2012,,
4362,T_RIPaaRSA,THE_MS_IND,Indicateur d’accompagnement thérapeutique en milieu scolaire,string,1,-,2007,,
4363,T_RIPaaRSA,ANO_IND,Indicateur d'anomalie,string,1,-,2012,,
4364,T_RIPaaRSA,ETB_SAN_AUTOR,Indicateur FINESS géographique sans autorisation,string,1,-,2017,,
4365,T_RIPaaRSA,TYP_GEN_RSA,Type de génération automatique du RPSA,string,1,-,2015,,
4366,T_RIPaaRSA,DGN_PAL,Diagnostic principal ou motif de prise en charge principale,string,6,-,2007,,
4367,T_RIPaaRSA,NBR_DGN,Nombre de diagnostics et facteurs associés,number,2,-,2007,,
4368,T_RIPaaRSA,NBR_CCAM,Nombre d'actes CCAM,number,2,-,2017,,
4369,T_RIPaaRSA,NAT_PEC,Nature de prise en charge,string,2,-,2007,2012,
4370,T_RIPaaRSA,SCO_DEP_REL,Score pour la dépendance pour la relation (AVQ),string,1,-,2007,2012,
4371,T_RIPaaRSA,SEJ_LEG,Mode légal de séjour,string,1,-,2007,2012,
4372,T_RIPaaRSAD,ETA_NUM_EPMSI,N° FINESS e-PMSI,string,9,-,2007,,
4373,T_RIPaaRSAD,ETA_NUM_TWO,Second n° FINESS,string,9,-,2007,,
4374,T_RIPaaRSAD,IPP_IRR_CRY,Cryptage irreversible de l'IPP,string,16,-,2007,,
4375,T_RIPaaRSAD,SEJ_IDT,Identifiant de séjour,string,5,-,2011,,
4376,T_RIPaaRSAD,RIP_NUM,N° séquentiel de séjour,string,6,-,2007,,
4377,T_RIPaaRSAD,SEQ_SEQ_NUM,N° séquentiel de séquence au sein du séjour,string,3,-,2007,,
4378,T_RIPaaRSAD,ASS_DGN,Diagnostics et facteurs associés,string,6,-,2007,,
4379,T_RIPaaS,ETA_NUM_EPMSI,Numéro FINESS e-PMSI,string,9,-,2015,,
4380,T_RIPaaS,FOR_NUM,Numéro de version du format de SRPSA,string,3,-,2015,,
4381,T_RIPaaS,ETA_NUM_TWO,Numéro FINES géographique,string,9,-,2015,,
4382,T_RIPaaS,RIP_NUM,N° séquentiel de séjour,string,6,-,2015,,
4383,T_RIPaaS,COD_SEX,Sexe du patient,string,1,-,2015,,
4384,T_RIPaaS,SEJ_DUREE,Durée couverte par les séquences,number,5,-,2015,,
4385,T_RIPaaS,SEJ_NBJ,Nombre de journées de présence ,number,6,-,2017,,
4386,T_RIPaaS,SEJ_FINI,Indicateur de séjour terminé,string,1,-,2015,,
4387,T_RIPaaS,HOS_TYP,Type d'hospitalisation,string,1,-,2015,,
4388,T_RIPaaS,SOR_MOI,Mois de la date de sortie du séjour,string,2,-,2015,,
4389,T_RIPaaS,SOR_ANN,Année de la date de sortie du séjour,string,4,-,2015,,
4390,T_RIPaaS,ENT_MOD,Mode d’entrée,string,1,-,2015,,
4391,T_RIPaaS,ENT_PRV,Provenance,string,1,-,2015,,
4392,T_RIPaaS,SOR_MOD,Mode de sortie,string,1,-,2015,,
4393,T_RIPaaS,SOR_DES,Destination,string,1,-,2015,,
4394,T_RIPaaS,TYP_GEN_RSA,Type de génération automatique du RPSA,string,1,-,2015,,
4395,T_RIPaaS,SEJ_NBJ_CPLT,Nombre de journées de présence en hospitalisation complète,number,,-,2015,2017,
4396,T_RIPaaS,SEJ_NBJ_PARTL,Nombre de journées et demies journées en hospitalisation partielle,number,,-,2015,2017,
4397,T_RIPaaSTC,ETA_NUM_EPMSI,N° FINESS de l'établisement,string,9,-,2011,,
4398,T_RIPaaSTC,RIP_NUM,N° séquentiel dans fichier PMSI ,string,6,-,2011,,
4399,T_RIPaaSTC,NOE_RGM_CTL,Code retour contrôle « code grand régime »,string,1,-,2011,,
4400,T_RIPaaSTC,EXO_TM_CTL,Code retour contrôle « code justification d’exonération du ticket modérateur » ,string,1,-,2011,,
4401,T_RIPaaSTC,COD_PEC_CTL,Code retour contrôle « code de prise en charge du forfait journalier »,string,1,-,2011,,
4402,T_RIPaaSTC,NAT_ASS_CTL,Code retour contrôle « nature d’assurance »,string,1,-,2011,,
4403,T_RIPaaSTC,CTR_TYP_CTL,Code retour contrôle « type de contrat souscrit auprès d'un organisme complémentaire »,string,1,-,2011,,
4404,T_RIPaaSTC,SEJ_FAC_CTL,Code retour contrôle « séjour facturable à l’assurance maladie »,string,1,-,2011,,
4405,T_RIPaaSTC,NON_FAC_AM_CTL,Code retour contrôle « motif de la non facturation à l'assurance maladie »,string,1,-,2011,,
4406,T_RIPaaSTC,FAC_18E_CTL,Code retour contrôle « facturation du 18 euro »,string,1,-,2011,,
4407,T_RIPaaSTC,NBR_VEN_CTL,Code retour contrôle « nombre de venues de la facture »,string,1,-,2011,,
4408,T_RIPaaSTC,FAC_MNT_TM_CTL,Code retour contrôle « montant à facturer au titre du ticket modérateur»,string,1,-,2011,,
4409,T_RIPaaSTC,FAC_MNT_FJ_CTL,Code retour contrôle « montant à facturer au titre du forfait journalier »,string,1,-,2011,,
4410,T_RIPaaSTC,TOT_MNT_AM_CTL,Code retour contrôle « montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes »),string,1,-,2011,,
4411,T_RIPaaSTC,MAJ_MNT_CTL,Code retour contrôle « montant lié à la majoration au parcours de soin »,string,1,-,2011,,
4412,T_RIPaaSTC,REM_BAS_CTL,Code retour contrôle « montant base remboursement »,string,1,-,2011,,
4413,T_RIPaaSTC,REM_TAU_CTL,Code retour contrôle « taux de remboursement »,string,1,-,2011,,
4414,T_RIPaaSTC,BEN_CMU_CTL,Code retour contrôle « Patient bénéficiaire de la CMU »,string,1,-,2011,,
4415,T_RIPaaSTC,DAT_HOS_CTL,Code retour contrôle « Identifiant anonyme d'hospitalisation »,string,1,-,2013,,
4416,T_RIPaaSTC,TOT_MNT_AMC_CTL,Code retour contrôle « Montant total du séjour remboursable pour l'AMC »,string,1,-,2012,,
4417,T_RIPaaSTC,NOE_RGM,Code grand régime,string,2,-,2011,,
4418,T_RIPaaSTC,EXO_TM,Code justification d’exonération du ticket modérateur,string,1,-,2011,,
4419,T_RIPaaSTC,FJ_COD_PEC,Code de prise en charge du forfait journalier ,string,1,-,2011,,
4420,T_RIPaaSTC,NAT_ASS,Nature d'assurance,string,2,-,2011,,
4421,T_RIPaaSTC,CTR_TYP,Type de contrat souscrit auprès d'un organisme complémentaire,string,2,-,2011,,
4422,T_RIPaaSTC,SEJ_FAC_AM,Séjour facturable à l’assurance maladie,string,1,-,2011,,
4423,T_RIPaaSTC,NON_FAC_AM,Motif de la non facturation à l'assurance maladie,string,1,-,2011,,
4424,T_RIPaaSTC,FAC_18E,Facturation du 18 euro,string,1,-,2011,,
4425,T_RIPaaSTC,FAC_NBR_VEN,Nombre de venues de la facture,number,4,-,2011,,
4426,T_RIPaaSTC,FAC_MNT_TM,Montant à facturer au titre du ticket modérateur,number,"10,2",-,2011,,
4427,T_RIPaaSTC,FAC_MNT_FJ,Montant à facturer au titre du forfait journalier ,number,"10,2",-,2011,,
4428,T_RIPaaSTC,TOT_MNT_AM,Montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes),number,"10,2",-,2011,,
4429,T_RIPaaSTC,MAJ_MNT_PS,Montant lié à la majoration au parcours de soins,number,"4,2",-,2011,,
4430,T_RIPaaSTC,REM_BAS_MNT,Montant base remboursement,number,"10,2",-,2011,,
4431,T_RIPaaSTC,REM_TAU,Taux de remboursement,number,"5,2",-,2011,,
4432,T_RIPaaSTC,BEN_CMU,Patient bénéficiaire de la CMU,string,1,-,2011,,
4433,T_RIPaaSTC,DAT_HOS,Identifiant anonyme d'hospitalisation,string,8,-,2013,,
4434,T_RIPaaSTC,TOT_MNT_AMC,Montant total du séjour remboursable pour l'AMC,number,"10,2",-,2012,,
4435,T_RIPaaSTC,GES_COD_CTL,Code retour contrôle « code gestion »,string,1,-,2014,,
4436,T_RIPaaSTC,PA_COD_CTL,Code retour contrôle « Code participation assuré »,string,1,-,2014,,
4437,T_RIPaaSTC,ENT_NUM_CTL,Code retour contrôle « N° d’entrée »,string,1,-,2014,,
4438,T_RIPaaSTC,CAI_GES_CTL,Code retour contrôle « N° caisse gestionnaire » ,string,1,-,2014,,
4439,T_RIPaaSTC,CENT_GES_CTL,Code retour contrôle « N° centre gestionnaire » ,string,1,-,2014,,
4440,T_RIPaaSTC,GES_COD,code gestion ,string,2,-,2014,,
4441,T_RIPaaSTC,PA_COD,Code participation assuré ,string,1,-,2014,,
4442,T_RIPaaSTC,ENT_NUM,N° d’entrée ,string,9,-,2014,,
4443,T_RIPaaSTC,CAI_GES,N° caisse gestionnaire ,string,3,-,2014,,
4444,T_RIPaaSTC,CENT_GES,N° centre gestionnaire ,string,4,-,2014,,
4445,T_RIPaaSTC,RNG_NAI_CTL,Code retour contrôle « Rang de naissance »,string,1,-,2014,,
4446,T_RIPaaSTC,RNG_BEN_CTL,Code retour contrôle « Rang du bénéficiaire »,string,1,-,2014,,
4447,T_RIPaaSTC,RNG_NAI,Rang de naissance ,string,1,-,2014,,
4448,T_RIPaaSTC,RNG_BEN,Rang du bénéficiaire ,string,3,-,2014,,
4449,T_RIPaaSTC,PEC_SOI_URG_CTL,"Code retour contrôle ""Confirmation de la prise en charge dans le cadre du dispositif des soins urgents"" ",string,1,-,2015,,
4450,T_RIPaaSTC,PEC_SOI_URG,Confirmation de la prise en charge dans le cadre du dispositif des soins urgents ,string,1,-,2015,,
4451,T_RIPaaSTC,NAT_PJ_DT_CTL,"Code retour contrôle ""Nature de la pièce justificative des droits""",string,1,-,2017,,
4452,T_RIPaaSTC,DAT_PEC_CTL,"Code retour contrôle ""Prise en charge établie le""",string,1,-,2017,,
4453,T_RIPaaSTC,CAI_NUM_CTL,"Code retour contrôle ""Délivrée par""",string,1,-,2017,,
4454,T_RIPaaSTC,REG_PEC_ASS_CTL,"Code retour contrôle ""Régime de prestation de l’assuré""",string,1,-,2017,,
4455,T_RIPaaSTC,TOP_ECL_FLX_CTL,"Code retour contrôle ""Top éclatement des flux par l’établissement""",string,1,-,2017,,
4456,T_RIPaaSTC,DAT_DEB_FAC_CTL,"Code retour contrôle ""Date d’entrée""",string,1,-,2017,,
4457,T_RIPaaSTC,DAT_FIN_FAC_CTL,"Code retour contrôle ""Date de sortie""",string,1,-,2017,,
4458,T_RIPaaSTC,NAT_PJ_DT,Nature de la pièce justificative des droits,string,1,-,2017,,
4459,T_RIPaaSTC,DAT_PEC,Prise en charge établie le,string,8,-,2017,,
4460,T_RIPaaSTC,CAI_NUM,Délivrée par,string,3,-,2017,,
4461,T_RIPaaSTC,REG_PEC_ASS,Régime de prestation de l’assuré,string,3,-,2017,,
4462,T_RIPaaSTC,TOP_ECL_FLX,Top éclatement des flux par l’établissement,string,1,-,2017,,
4463,T_RIPaaSTC,DAT_DEB_FAC,Date d’entrée,string,8,-,2017,,
4464,T_RIPaaSTC,DAT_FIN_FAC,Date de sortie,string,8,-,2017,,
4465,T_RIPaaSTC,RAC_MNT_PAT_CTL,"Code retour contrôle "" Montant total du séjour facturé au patient """,string,1,-,2018,,
4466,T_RIPaaSTC,NBR_REJET_AMO_CTL,"Code retour contrôle "" Rejet AMO """,string,1,-,2018,,
4467,T_RIPaaSTC,FAC_AMO_DT_CTL,"Code retour contrôle "" Date de facturation AMO """,string,1,-,2018,,
4468,T_RIPaaSTC,FAC_AMC_DT_CTL,"Code retour contrôle "" Date de facturation AMC """,string,1,-,2018,,
4469,T_RIPaaSTC,FAC_RAC_DT_CTL,"Code retour contrôle "" Date de facturation patient """,string,1,-,2018,,
4470,T_RIPaaSTC,PAI_AMO_DT_CTL,"Code retour contrôle "" Date de paiement AMO """,string,1,-,2018,,
4471,T_RIPaaSTC,PAI_AMC_DT_CTL,"Code retour contrôle "" Date de paiement AMC """,string,1,-,2018,,
4472,T_RIPaaSTC,PAI_RAC_DT_CTL,"Code retour contrôle "" Date de paiement patient """,string,1,-,2018,,
4473,T_RIPaaSTC,VALID_FAC_AMO_CTL,"Code retour contrôle "" Statut FT AMO """,string,1,-,2018,,
4474,T_RIPaaSTC,VALID_FAC_AMC_CTL,"Code retour contrôle "" Statut FT AMC """,string,1,-,2018,,
4475,T_RIPaaSTC,VALID_FAC_RAC_CTL,"Code retour contrôle "" Statut FT patient """,string,1,-,2018,,
4476,T_RIPaaSTC,PAYS_ASS_PAT_CTL,"Code retour contrôle "" Pays d’assurance social """,string,1,-,2018,,
4477,T_RIPaaSTC,RAC_MNT_PAT,Montant total du séjour facturé au patient,number,"8,2",-,2018,,
4478,T_RIPaaSTC,NBR_REJET_AMO,Rejet AMO,string,1,-,2018,,
4479,T_RIPaaSTC,FAC_AMO_DT,Date de facturation AMO,string,8,-,2018,,
4480,T_RIPaaSTC,FAC_AMC_DT,Date de facturation AMC,string,8,-,2018,,
4481,T_RIPaaSTC,FAC_RAC_DT,Date de facturation patient,string,8,-,2018,,
4482,T_RIPaaSTC,PAI_AMO_DT,Date de paiement AMO,string,8,-,2018,,
4483,T_RIPaaSTC,PAI_AMC_DT,Date de paiement AMC,string,8,-,2018,,
4484,T_RIPaaSTC,PAI_RAC_DT,Date de paiement patient,string,8,-,2018,,
4485,T_RIPaaSTC,VALID_FAC_AMO,Statut FT AMO,string,1,-,2018,,
4486,T_RIPaaSTC,VALID_FAC_AMC,Statut FT AMC,string,1,-,2018,,
4487,T_RIPaaSTC,VALID_FAC_RAC,Statut FT patient,string,1,-,2018,,
4488,T_RIPaaSTC,PAYS_ASS_PAT,Pays d’assurance social,string,3,-,2018,,
4489,T_RIPaaSTC,ETA_NUM_TWO,Numéro FINESS de l’établissement (site géographique),string,9,-,2011,2013,
4490,T_RIPaaSUP_DSC,PMP,,number,,-,2022,,
4491,T_RIPaaSUP_DSC,ETA_NUM,Numéro FINESS ePMSI,string,9,-,2021,,
4492,T_RIPaaSUP_DSC,FIC_TYP,Type de fichier,string,3,-,2021,,
4493,T_RIPaaSUP_DSC,ANN_MOI,Année et Mois de la période de transmission,string,6,-,2021,,
4494,T_RIPaaSUP_DSC,TYP_TEST,Type de tests,string,1,-,2021,,
4495,T_RIPaaSUP_DSC,ACT_COD,Code de l'acte,string,7,-,2021,,
4496,T_RIPaaSUP_DSC,PERIOD_ACT,Période d'execution ,string,1,-,2021,,
4497,T_RIPaaSUP_DSC,NBR_ACT,Nombre d'actes réalisés ,number,10,-,2021,,
4498,T_RIPaaSUP_TIE,ETA_NUM,N° FINESS e-PMSI,string,9,-,2019,,
4499,T_RIPaaSUP_TIE,FIC_TYP,Type de fichier,string,3,-,2019,,
4500,T_RIPaaSUP_TIE,CL_DISTANCE,Classe distance,number,2,-,2020,,
4501,T_RIPaaSUP_TIE,NBR_SUP_TRSP,Nombre suppléments,number,10,-,2020,,
4502,T_RIPaaSUP_TIE,ANN_MOI,Année +Moi de la période de transmission,string,6,-,2019,,
4503,T_RIPaaSUP_TIE,ACT_COD,Code,string,3,-,2019,,
4504,T_RIPaaSUP_TIE,NBR_SEJ,Nombre de séjours,string,10,-,2019,2021,
4505,T_RIPaaSUP_VAC,ETA_NUM,Numéro FINESS ePMSI,string,9,-,2021,,
4506,T_RIPaaSUP_VAC,FIC_TYP,Type de fichier,string,3,-,2021,,
4507,T_RIPaaSUP_VAC,ANN_MOI,Année et Mois  de la période de transmission,string,6,-,2021,,
4508,T_RIPaaSUP_VAC,FVACC_SUP,Forfait de ligne vaccinale OU type de supplément horaire,string,3,-,2021,,
4509,T_RIPaaSUP_VAC,PERIOD,Période,string,1,-,2021,,
4510,T_RIPaaSUP_VAC,NBR_PRS,Nombre de prestation,number,10,-,2021,,
4511,T_RIPaaTP,ETA_NUM_EPMSI,Numéro FINESS e-PMSI,string,9,-,2020,,
4512,T_RIPaaTP,FOR_NUM,Numéro format,string,2,-,2020,,
4513,T_RIPaaTP,ANN,Année période transmission,string,4,-,2020,,
4514,T_RIPaaTP,MOI,Mois période transmsission,string,2,-,2020,,
4515,T_RIPaaTP,RIP_NUM,Numéro séquentiel séjour,string,6,-,2020,,
4516,T_RIPaaTP,SEQ_SEQ_NUM,Numéro sequentiel séquence au sein séjour,string,3,-,2020,,
4517,T_RIPaaTP,SEQ_VEN_NUM,Numéro séquentiel venue,string,3,-,2020,,
4518,T_RIPaaTP,FOR_ACT,Forme d'activité,string,2,-,2020,,
4519,T_RIPaaTP,ENT_DEL_DAT,Délai par rapport date d'entrée séjour,,5,-,2020,,
4520,T_RIPaaTP,TYP_VEN,Type venue,string,1,-,2020,,
4521,T_RIPaaTP,ACT_COD,Prestation,string,1,-,2020,,
4522,T_RIPaaTP_CTL,ETA_NUM_EPMSI,Numéro FINESS e-PMSI,string,9,-,2020,,
4523,T_RIPaaTP_CTL,ETA_NUM_TWO,Numéro FINESS géographique,string,9,-,2020,,
4524,T_RIPaaTP_CTL,MOI,Mois période transmission,string,2,-,2020,,
4525,T_RIPaaTP_CTL,ANN,Année période transmission,string,4,-,2020,,
4526,T_RIPaaTP_CTL,RIP_NUM,Numéro séquentiel séjour,string,6,-,2020,,
4527,T_RIPaaTP_CTL,SEQ_SEQ_NUM,Numéro séquentiel séquence au sein séjour,string,3,-,2020,,
4528,T_RIPaaTP_CTL,SEQ_VEN_NUM,Numéro séquentiel venue,string,3,-,2020,,
4529,T_RIPaaTP_CTL,COD_ERR,Code erreur,string,5,-,2020,,
4530,T_RIPaaTRPT,ETA_NUM_EPMSI,Numéro FINESS e-PMSI,string,9,-,2020,,
4531,T_RIPaaTRPT,FOR_NUM,Numéro format,string,2,-,2020,,
4532,T_RIPaaTRPT,ANN,Année période transmission,string,4,-,2020,,
4533,T_RIPaaTRPT,MOI,Mois période transmission,string,2,-,2020,,
4534,T_RIPaaTRPT,RIP_NUM,Numéro séquentiel séjour,string,6,-,2020,,
4535,T_RIPaaTRPT,SEQ_TRSP_NUM,Numéro sequentiel séquence au sein séjour,string,3,-,2020,,
4536,T_RIPaaTRPT,EXE_SOI_DTD,Date d'aller,date,8,-,2020,,
4537,T_RIPaaTRPT,ACT_COD,Code,string,3,-,2020,,
